"TARGET_GENE","GENE_DESCRIPTION","KEGG","BIOCARTA","OBSERVED_MIRNA","OE"
"PPP1CC","protein phosphatase 1, catalytic subunit, gamma isoform","6","0","1","0.251471"
"PPP1R8","protein phosphatase 1, regulatory (inhibitor) subunit 8","0","0","1","0.251471"
"SNX5","sorting nexin 5","0","0","1","0.251471"
"XKR8","X Kell blood group precursor related family member 8 homolog","0","0","2","0.251471"
"DTX4","deltex 4 homolog (Drosophila)","1","0","3","0.250488"
"CEP170","centrosomal protein 170","0","0","2","0.25"
"D630045J12RIK","RIKEN cDNA D630045J12 gene","0","0","2","0.25"
"FZD7","frizzled homolog 7 (Drosophila)","4","0","2","0.25"
"PAPOLA","poly (A) polymerase alpha","1","0","4","0.25"
"PPP2R2A","protein phosphatase 2 (formerly 2A), regulatory subunit B (PR 52), alpha isoform","3","1","2","0.25"
"SIRPA","signal-regulatory protein alpha","0","0","2","0.25"
"TNKS2","tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2","0","0","2","0.25"
"ZEB1","zinc finger E-box binding homeobox 1","0","0","2","0.25"
"NEGR1","neuronal growth regulator 1","1","0","3","0.249513"
"ARFGAP2","ADP-ribosylation factor GTPase activating protein 2","1","0","1","0.248547"
"BC010304","","0","0","1","0.248547"
"CHMP4B","chromatin modifying protein 4B","1","0","1","0.248547"
"E130309F12RIK","RIKEN cDNA E130309F12 gene","0","0","1","0.248547"
"IL13","interleukin 13","4","4","1","0.248547"
"INSM1","insulinoma-associated 1","0","0","1","0.248547"
"JAK1","Janus kinase 1","6","9","1","0.248547"
"KCNIP3","Kv channel interacting protein 3, calsenilin","0","1","1","0.248547"
"MBOAT2","membrane bound O-acyltransferase domain containing 2","3","0","1","0.248547"
"SLC26A9","solute carrier family 26, member 9","0","0","1","0.248547"
"SYPL2","synaptophysin-like 2","0","0","1","0.248547"
"TMEM132E","transmembrane protein 132E","0","0","1","0.248547"
"TMEM86A","transmembrane protein 86A","0","0","1","0.248547"
"ABAT","4-aminobutyrate aminotransferase","6","0","2","0.248546"
"EPC2","enhancer of polycomb homolog 2 (Drosophila)","0","0","2","0.248546"
"FNDC3A","fibronectin type III domain containing 3A","0","0","2","0.248546"
"MTPN","myotrophin","0","0","3","0.248546"
"RDX","radixin","1","0","2","0.248546"
"SCAMP5","secretory carrier membrane protein 5","0","0","2","0.248546"
"VAV3","vav 3 oncogene","9","0","2","0.248546"
"ZBTB9","zinc finger and BTB domain containing 9","0","0","2","0.248546"
"STK35","serine/threonine kinase 35","0","0","3","0.247587"
"CPLX2","complexin 2","0","0","2","0.24711"
"MASP1","mannan-binding lectin serine peptidase 1","2","2","2","0.24711"
"PI4K2A","phosphatidylinositol 4-kinase type 2 alpha","3","0","2","0.24711"
"RAB15","RAB15, member RAS oncogene family","0","0","2","0.24711"
"RUNX1T1","runt-related transcription factor 1; translocated to, 1 (cyclin D-related)","2","0","2","0.24711"
"ARHGAP19","Rho GTPase activating protein 19","0","0","2","0.24569"
"ARMC1","armadillo repeat containing 1","0","0","2","0.24569"
"CDK13","cyclin-dependent kinase 13","0","0","2","0.24569"
"DDX26B","DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 26B","0","0","2","0.24569"
"EDNRB","endothelin receptor type B","3","1","2","0.24569"
"RAP2B","RAP2B, member of RAS oncogene family","0","1","2","0.24569"
"EFNA1","ephrin A1","1","0","1","0.245689"
"FAM184B","family with sequence similarity 184, member B","0","0","1","0.245689"
"FGF11","fibroblast growth factor 11","4","0","1","0.245689"
"FNBP4","formin binding protein 4","0","0","1","0.245689"
"FUT1","fucosyltransferase 1","3","0","1","0.245689"
"GALNT3","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 3","2","0","1","0.245689"
"HOXD1","homeobox D1","0","0","1","0.245689"
"KANK1","KN motif and ankyrin repeat domains 1","0","0","1","0.245689"
"PCDH20","protocadherin 20","0","0","1","0.245689"
"RAB21","RAB21, member RAS oncogene family","0","0","1","0.245689"
"RARA","retinoic acid receptor, alpha","2","5","1","0.245689"
"TBL1XR1","transducin (beta)-like 1X-linked receptor 1","1","0","4","0.245689"
"TPM3","tropomyosin 3, gamma","5","0","1","0.245689"
"UBE2O","ubiquitin-conjugating enzyme E2O","1","0","1","0.245689"
"ZFP746","zinc finger protein 746","0","0","1","0.245689"
"ANKRD12","ankyrin repeat domain 12","0","0","3","0.244752"
"ARHGEF7","Rho guanine nucleotide exchange factor (GEF7)","1","2","2","0.244285"
"ERBB2IP","Erbb2 interacting protein","1","0","2","0.244285"
"GRM5","glutamate receptor, metabotropic 5","6","0","2","0.244285"
"LEMD3","LEM domain containing 3","0","0","2","0.244285"
"MMP24","matrix metallopeptidase 24","0","0","2","0.244285"
"PSME3","proteaseome (prosome, macropain) 28 subunit, 3","3","0","2","0.244285"
"RGL1","ral guanine nucleotide dissociation stimulator,-like 1","0","0","2","0.244285"
"TCF7L2","transcription factor 7-like 2, T-cell specific, HMG-box","11","0","2","0.244285"
"UBN1","ubinuclein 1","0","0","2","0.244285"
"YAF2","YY1 associated factor 2","0","0","2","0.244285"
"ADCY6","adenylate cyclase 6","14","0","2","0.242898"
"B4GALNT1","beta-1,4-N-acetyl-galactosaminyl transferase 1","2","0","1","0.242898"
"BAALC","brain and acute leukemia, cytoplasmic","0","0","2","0.242898"
"CELF3","VCUGBP, Elav-like family member 3","0","0","1","0.242898"
"EYA1","eyes absent 1 homolog (Drosophila)","0","0","2","0.242898"
"FOXN2","forkhead box N2","0","0","2","0.242898"
"IFNAR2","interferon (alpha and beta) receptor 2","5","1","1","0.242898"
"OTX2","orthodenticle homolog 2 (Drosophila)","0","0","1","0.242898"
"PCMTD1","protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1","0","0","2","0.242898"
"PHC3","polyhomeotic-like 3 (Drosophila)","0","0","1","0.242898"
"RFX1","regulatory factor X, 1 (influences HLA class II expression)","0","0","1","0.242898"
"SEC61A2","Sec61, alpha subunit 2 (S. cerevisiae)","3","0","1","0.242898"
"STAC2","SH3 and cysteine rich domain 2","0","0","1","0.242898"
"TASP1","taspase, threonine aspartase 1","0","0","1","0.242898"
"TCEB1","transcription elongation factor B (SIII), polypeptide 1","3","0","1","0.242898"
"UBQLN4","ubiquilin 4","1","0","1","0.242898"
"WDR1","WD repeat domain 1","0","0","1","0.242898"
"ARID3B","AT rich interactive domain 3B (BRIGHT-like)","0","0","2","0.241526"
"FCHO2","FCH domain only 2","0","0","2","0.241526"
"MTMR12","myotubularin related protein 12","0","0","2","0.241526"
"ZBTB37","zinc finger and BTB domain containing 37","0","0","2","0.241526"
"ZFYVE20","zinc finger, FYVE domain containing 20","1","0","2","0.241526"
"C230081A13RIK","RIKEN cDNA C230081A13 gene","0","0","3","0.241071"
"ETS1","E26 avian leukemia oncogene 1, 5' domain","2","2","3","0.241071"
"ROBO2","roundabout homolog 2 (Drosophila)","1","0","3","0.241071"
"1300010F03RIK","RIKEN cDNA 1300010F03 gene","0","0","1","0.240169"
"5730419I09RIK","RIKEN cDNA 5730419I09 gene","0","0","1","0.240169"
"ANLN","anillin, actin binding protein","0","0","1","0.240169"
"BCAP29","B-cell receptor-associated protein 29","0","0","1","0.240169"
"C1GALT1","core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase, 1","2","0","1","0.240169"
"CDYL","chromodomain protein, Y chromosome-like","0","0","1","0.240169"
"E2F5","E2F transcription factor 5","2","0","1","0.240169"
"FAM83F","family with sequence similarity 83, member F","0","0","1","0.240169"
"GGA3","golgi associated, gamma adaptin ear containing, ARF binding protein 3","1","0","1","0.240169"
"HVCN1","hydrogen voltage-gated channel 1","0","0","1","0.240169"
"KCTD11","potassium channel tetramerisation domain containing 11","0","0","1","0.240169"
"KHSRP","KH-type splicing regulatory protein","0","0","1","0.240169"
"MAFG","v-maf musculoaponeurotic fibrosarcoma oncogene family, protein G (avian)","0","1","1","0.240169"
"NBR1","neighbor of Brca1 gene 1","0","0","1","0.240169"
"NEU1","neuraminidase 1","3","0","1","0.240169"
"PRMT8","protein arginine N-methyltransferase 8","0","0","1","0.240169"
"RAB32","RAB32, member RAS oncogene family","0","0","1","0.240169"
"SHISA7","shisa homolog 7 (Xenopus laevis)","0","0","1","0.240169"
"SMCR8","Smith-Magenis syndrome chromosome region, candidate 8 homolog (human)","0","0","1","0.240169"
"STT3A","STT3, subunit of the oligosaccharyltransferase complex, homolog A (S. cerevisiae)","3","0","1","0.240169"
"WNT10B","wingless related MMTV integration site 10b","5","0","1","0.240169"
"DDI2","DNA-damage inducible protein 2","0","0","2","0.240168"
"DOT1L","DOT1-like, histone H3 methyltransferase (S. cerevisiae)","1","0","2","0.240168"
"EPC1","enhancer of polycomb homolog 1 (Drosophila)","0","0","2","0.240168"
"GPM6A","glycoprotein m6a","0","0","2","0.240168"
"ITGA8","integrin alpha 8","7","0","2","0.240168"
"MYO5A","myosin VA","0","0","3","0.240168"
"NEO1","neogenin","1","0","2","0.240168"
"UNC5C","unc-5 homolog C (C. elegans)","1","0","3","0.240168"
"BRMS1L","breast cancer metastasis-suppressor 1-like","0","0","2","0.238827"
"SCD1","stearoyl-Coenzyme A desaturase 1","2","0","2","0.238827"
"FAM49B","family with sequence similarity 49, member B","0","0","2","0.2375"
"GABRB3","gamma-aminobutyric acid (GABA) A receptor, subunit beta 3","1","0","3","0.2375"
"PLCB1","phospholipase C, beta 1","19","11","2","0.2375"
"SOS1","son of sevenless homolog 1 (Drosophila)","24","29","3","0.2375"
"ARHGAP36","Rho GTPase activating protein 36","0","0","1","0.237499"
"BCOR","BCL6 interacting corepressor","0","0","1","0.237499"
"C4BP","complement component 4 binding protein","1","0","1","0.237499"
"CTNS","cystinosis, nephropathic","1","0","1","0.237499"
"DUSP22","dual specificity phosphatase 22","1","0","1","0.237499"
"G6PC","glucose-6-phosphatase, catalytic","7","0","1","0.237499"
"GM2A","GM2 ganglioside activator protein","1","0","1","0.237499"
"IGF2R","insulin-like growth factor 2 receptor","1","0","1","0.237499"
"PDGFRB","platelet derived growth factor receptor, beta polypeptide","10","0","1","0.237499"
"PIAS3","protein inhibitor of activated STAT 3","5","0","1","0.237499"
"POGZ","pogo transposable element with ZNF domain","0","0","1","0.237499"
"SC5D","sterol-C5-desaturase (fungal ERG3, delta-5-desaturase) homolog (S. cerevisae)","2","0","1","0.237499"
"XKR4","X Kell blood group precursor related family member 4","0","0","1","0.237499"
"GNAQ","guanine nucleotide binding protein, alpha q polypeptide","14","10","3","0.236624"
"HDAC9","histone deacetylase 9","0","1","3","0.236624"
"ATL2","atlastin GTPase 2","0","0","2","0.236188"
"ANK2","ankyrin 2, brain","0","0","3","0.235754"
"EIF4E2","eukaryotic translation initiation factor 4E member 2","3","0","3","0.235754"
"ARC","activity regulated cytoskeletal-associated protein","0","0","1","0.23489"
"ARHGAP21","Rho GTPase activating protein 21","0","0","1","0.23489"
"ATG4D","autophagy-related 4D (yeast)","1","0","1","0.23489"
"CBX4","chromobox homolog 4 (Drosophila Pc class)","0","0","1","0.23489"
"CCDC21","coiled-coil domain containing 21","0","0","1","0.23489"
"CDC73","cell division cycle 73, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae)","0","0","1","0.23489"
"CPLX1","complexin 1","0","0","1","0.23489"
"CRK","v-crk sarcoma virus CT10 oncogene homolog (avian)","12","2","3","0.23489"
"GPR68","G protein-coupled receptor 68","0","0","1","0.23489"
"GRPEL2","GrpE-like 2, mitochondrial","0","0","2","0.23489"
"HOXB5","homeobox B5","0","0","1","0.23489"
"IHH","Indian hedgehog","1","0","1","0.23489"
"KIF21B","kinesin family member 21B","0","0","3","0.23489"
"MARCH4","membrane-associated ring finger (C3HC4) 4","0","0","1","0.23489"
"MMP15","matrix metallopeptidase 15","0","0","1","0.23489"
"NKIRAS2","NFKB inhibitor interacting Ras-like protein 2","0","0","1","0.23489"
"PRPF38B","PRP38 pre-mRNA processing factor 38 (yeast) domain containing B","1","0","1","0.23489"
"RAD23B","RAD23b homolog (S. cerevisiae)","2","0","2","0.23489"
"RFXAP","regulatory factor X-associated protein","2","0","1","0.23489"
"STAU2","staufen (RNA binding protein) homolog 2 (Drosophila)","0","0","2","0.23489"
"TBC1D22A","TBC1 domain family, member 22a","0","0","1","0.23489"
"TLN2","talin 2","1","0","2","0.23489"
"TMEM167","transmembrane protein 167","0","0","1","0.23489"
"UBE2L3","ubiquitin-conjugating enzyme E2L 3","2","1","1","0.23489"
"ZIC1","zinc finger protein of the cerebellum 1","0","0","1","0.23489"
"PRRX1","paired related homeobox 1","0","0","3","0.234033"
"CLCN3","chloride channel 3","0","0","2","0.233607"
"ING3","inhibitor of growth family, member 3","0","0","2","0.233607"
"MXD1","MAX dimerization protein 1","0","0","2","0.233607"
"SP8","trans-acting transcription factor 8","0","0","2","0.233607"
"XIAP","X-linked inhibitor of apoptosis","7","5","2","0.233607"
"MTAP2","microtubule-associated protein 2","0","0","3","0.233182"
"4921524J17RIK","RIKEN cDNA 4921524J17 gene","0","0","1","0.232337"
"AQP4","aquaporin 4","1","0","1","0.232337"
"ARHGAP6","Rho GTPase activating protein 6","0","1","3","0.232337"
"BCL7A","B-cell CLL/lymphoma 7A","0","0","2","0.232337"
"CDV3","carnitine deficiency-associated gene expressed in ventricle 3","0","0","2","0.232337"
"CTBP2","C-terminal binding protein 2","4","0","1","0.232337"
"FAM117A","family with sequence similarity 117, memberA","0","0","1","0.232337"
"FAM46C","family with sequence similarity 46, member C","0","0","1","0.232337"
"GGA2","golgi associated, gamma adaptin ear containing, ARF binding protein 2","1","0","2","0.232337"
"GPR21","G protein-coupled receptor 21","0","0","1","0.232337"
"HOOK2","hook homolog 2 (Drosophila)","0","0","1","0.232337"
"MTFR1","mitochondrial fission regulator 1","0","0","1","0.232337"
"PRRT2","proline-rich transmembrane protein 2","0","0","1","0.232337"
"RAB12","RAB12, member RAS oncogene family","0","0","1","0.232337"
"RNF138","ring finger protein 138","0","0","2","0.232337"
"SEC62","SEC62 homolog (S. cerevisiae)","2","0","2","0.232337"
"SERINC1","serine incorporator 1","0","0","1","0.232337"
"SNX27","sorting nexin family member 27","0","0","3","0.232337"
"SOX5","SRY-box containing gene 5","0","0","2","0.232337"
"SPOCK1","sparc/osteonectin, cwcv and kazal-like domains proteoglycan 1","0","0","2","0.232337"
"TGIF2","TGFB-induced factor homeobox 2","0","0","1","0.232337"
"TMEM188","transmembrane protein 188","0","0","1","0.232337"
"TSGA10","testis specific 10","0","0","1","0.232337"
"ZBTB4","zinc finger and BTB domain containing 4","0","0","3","0.231498"
"CDKL2","cyclin-dependent kinase-like 2 (CDC2-related kinase)","0","0","2","0.231081"
"PJA2","praja 2, RING-H2 motif containing","0","0","2","0.231081"
"PPP6R3","protein phosphatase 6, regulatory subunit 3","0","0","2","0.231081"
"RASA2","RAS p21 protein activator 2","1","0","2","0.231081"
"DTNA","dystrobrevin alpha","0","0","3","0.230666"
"PLAGL2","pleiomorphic adenoma gene-like 2","0","0","3","0.230666"
"DPP10","dipeptidylpeptidase 10","0","0","2","0.229839"
"GABPB1","GA repeat binding protein, beta 1","0","0","2","0.229839"
"KY","kyphoscoliosis peptidase","0","0","2","0.229839"
"ZFP655","zinc finger protein 655","0","0","2","0.229839"
"ABCE1","ATP-binding cassette, sub-family E (OABP), member 1","0","0","1","0.229838"
"ACSM5","acyl-CoA synthetase medium-chain family member 5","2","0","1","0.229838"
"CREB3L2","cAMP responsive element binding protein 3-like 2","4","0","1","0.229838"
"CREG1","cellular repressor of E1A-stimulated genes 1","0","0","1","0.229838"
"DIABLO","diablo homolog (Drosophila)","0","1","1","0.229838"
"HNF4G","hepatocyte nuclear factor 4, gamma","1","0","1","0.229838"
"ME1","malic enzyme 1, NADP(+)-dependent, cytosolic","3","1","1","0.229838"
"MED8","mediator of RNA polymerase II transcription, subunit 8 homolog (yeast)","0","0","1","0.229838"
"PHF21B","PHD finger protein 21B","0","0","1","0.229838"
"ZFP410","zinc finger protein 410","0","0","1","0.229838"
"MAPK10","mitogen-activated protein kinase 10","21","1","3","0.229018"
"CAMK2A","calcium/calmodulin-dependent protein kinase II alpha","11","5","2","0.22861"
"ELF4","E74-like factor 4 (ets domain transcription factor)","0","0","2","0.22861"
"HMBOX1","homeobox containing 1","0","0","2","0.22861"
"SLAIN2","SLAIN motif family, member 2","0","0","2","0.22861"
"SLC12A2","solute carrier family 12, member 2","2","0","2","0.22861"
"TMEM30A","transmembrane protein 30A","0","0","2","0.22861"
"VASH2","vasohibin 2","0","0","2","0.22861"
"PITPNC1","phosphatidylinositol transfer protein, cytoplasmic 1","0","0","3","0.228203"
"SMAD5","MAD homolog 5 (Drosophila)","1","2","3","0.228203"
"ASTN2","astrotactin 2","0","0","1","0.227393"
"ATPAF1","ATP synthase mitochondrial F1 complex assembly factor 1","0","0","1","0.227393"
"BC003331","cDNA sequence BC003331","0","0","1","0.227393"
"BTRC","beta-transducin repeat containing protein","5","2","2","0.227393"
"CACNA1C","calcium channel, voltage-dependent, L type, alpha 1C subunit","11","0","1","0.227393"
"CD2AP","CD2-associated protein","1","0","2","0.227393"
"CDC42BPG","CDC42 binding protein kinase gamma (DMPK-like)","0","0","1","0.227393"
"CTDSP1","CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 1","0","0","1","0.227393"
"DENR","density-regulated protein","0","0","1","0.227393"
"DZIP1","DAZ interacting protein 1","0","0","1","0.227393"
"HGF","hepatocyte growth factor","6","1","1","0.227393"
"IL7R","interleukin 7 receptor","4","1","1","0.227393"
"NSUN6","NOL1/NOP2/Sun domain family member 6","0","0","1","0.227393"
"RAB40C","Rab40c, member RAS oncogene family","0","0","1","0.227393"
"SCD2","stearoyl-Coenzyme A desaturase 2","2","0","2","0.227393"
"SEPT8","septin 8","0","0","2","0.227393"
"SESN1","sestrin 1","1","0","1","0.227393"
"SLC16A14","solute carrier family 16 (monocarboxylic acid transporters), member 14","0","0","1","0.227393"
"SLC16A2","solute carrier family 16 (monocarboxylic acid transporters), member 2","0","0","2","0.227393"
"SNAP23","synaptosomal-associated protein 23","1","0","1","0.227393"
"SOCS6","suppressor of cytokine signaling 6","0","0","2","0.227393"
"SRSF2","serine/arginine-rich splicing factor 2","1","0","1","0.227393"
"SYT2","synaptotagmin II","0","0","1","0.227393"
"TSPAN18","tetraspanin 18","0","0","1","0.227393"
"WDR37","WD repeat domain 37","0","0","2","0.227393"
"ZFX","zinc finger protein X-linked","0","0","2","0.227393"
"RGS8","regulator of G-protein signaling 8","0","0","3","0.22659"
"AZIN1","antizyme inhibitor 1","0","0","2","0.226191"
"NEK9","NIMA (never in mitosis gene a)-related expressed kinase 9","0","0","2","0.226191"
"SKI","ski sarcoma viral oncogene homolog (avian)","0","0","2","0.226191"
"GPC6","glypican 6","0","0","3","0.225792"
"MLLT3","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3","0","0","3","0.225792"
"1110007A13RIK","RIKEN cDNA 1110007A13 gene","0","0","1","0.225"
"2010002N04RIK","RIKEN cDNA 2010002N04 gene","0","0","1","0.225"
"CTNNAL1","catenin (cadherin associated protein), alpha-like 1","0","0","1","0.225"
"DEK","DEK oncogene (DNA binding)","0","0","1","0.225"
"GM13242","predicted gene 13242","0","0","1","0.225"
"HAS2","hyaluronan synthase 2","0","0","2","0.225"
"IGDCC4","immunoglobulin superfamily, DCC subclass, member 4","0","0","2","0.225"
"IPPK","inositol 1,3,4,5,6-pentakisphosphate 2-kinase","3","0","1","0.225"
"IRF4","interferon regulatory factor 4","0","0","2","0.225"
"NEUROG2","neurogenin 2","0","0","1","0.225"
"NUP210","nucleoporin 210","1","0","1","0.225"
"PAM","peptidylglycine alpha-amidating monooxygenase","0","0","1","0.225"
"PDIA6","protein disulfide isomerase associated 6","1","0","1","0.225"
"RORC","RAR-related orphan receptor gamma","1","0","1","0.225"
"SAMD4","sterile alpha motif domain containing 4","0","0","2","0.225"
"SAMHD1","SAM domain and HD domain, 1","0","0","1","0.225"
"SCARA5","scavenger receptor class A, member 5 (putative)","0","0","2","0.225"
"SPEN","SPEN homolog, transcriptional regulator (Drosophila)","0","1","1","0.225"
"SRRM3","serine/arginine repetitive matrix 3","0","0","1","0.225"
"STAT6","signal transducer and activator of transcription 6","1","6","1","0.225"
"THSD4","thrombospondin, type I, domain containing 4","0","0","2","0.225"
"TMEM9B","TMEM9 domain family, member B","0","0","1","0.225"
"WNK1","WNK lysine deficient protein kinase 1","0","0","3","0.225"
"WNT9B","wingless-type MMTV integration site 9B","5","0","2","0.225"
"MEGF9","multiple EGF-like-domains 9","0","0","2","0.223822"
"TSPAN2","tetraspanin 2","0","0","2","0.223822"
"4930471M23RIK","RIKEN cDNA 4930471M23 gene","0","0","1","0.222656"
"ADAMTS9","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 9","0","0","2","0.222656"
"ALS2","amyotrophic lateral sclerosis 2 (juvenile) homolog (human)","1","0","1","0.222656"
"ANKRD43","ankyrin repeat domain 43","0","0","1","0.222656"
"ANXA4","annexin A4","0","0","1","0.222656"
"ARF6","ADP-ribosylation factor 6","2","0","2","0.222656"
"ARHGAP29","Rho GTPase activating protein 29","0","0","1","0.222656"
"ARID1A","AT rich interactive domain 1A (SWI-like)","0","0","1","0.222656"
"BC031748","","0","0","1","0.222656"
"CHMP1A","chromatin modifying protein 1A","1","0","1","0.222656"
"EDC3","enhancer of mRNA decapping 3 homolog (S. cerevisiae)","1","0","1","0.222656"
"FAM110B","family with sequence similarity 110, member B","0","0","2","0.222656"
"GEM","GTP binding protein (gene overexpressed in skeletal muscle)","0","0","1","0.222656"
"LOX","lysyl oxidase","0","0","1","0.222656"
"NCKAP1L","NCK associated protein 1 like","1","0","1","0.222656"
"NCOA4","nuclear receptor coactivator 4","2","0","1","0.222656"
"NELF","nasal embryonic LHRH factor","0","0","1","0.222656"
"PAIP2","polyadenylate-binding protein-interacting protein 2","0","0","1","0.222656"
"PAK6","p21 protein (Cdc42/Rac)-activated kinase 6","6","1","1","0.222656"
"PAX9","paired box gene 9","0","0","2","0.222656"
"PLEKHH3","pleckstrin homology domain containing, family H (with MyTH4 domain) member 3","0","0","1","0.222656"
"RBM7","RNA binding motif protein 7","0","0","1","0.222656"
"RNF20","ring finger protein 20","0","0","1","0.222656"
"RPS6KB1","ribosomal protein S6 kinase, polypeptide 1","6","10","2","0.222656"
"USP28","ubiquitin specific peptidase 28","0","0","1","0.222656"
"WSB1","WD repeat and SOCS box-containing 1","0","0","1","0.222656"
"CXCL12","chemokine (C-X-C motif) ligand 12","5","2","3","0.221886"
"CSNK1A1","casein kinase 1, alpha 1","2","4","2","0.221503"
"DCUN1D3","DCN1, defective in cullin neddylation 1, domain containing 3 (S. cerevisiae)","0","0","2","0.221503"
"PRKAA1","protein kinase, AMP-activated, alpha 1 catalytic subunit","5","2","2","0.221503"
"1110012J17RIK","RIKEN cDNA 1110012J17 gene","0","0","1","0.220361"
"ACADSB","acyl-Coenzyme A dehydrogenase, short/branched chain","3","0","1","0.220361"
"ANO1","anoctamin 1, calcium activated chloride channel","0","0","1","0.220361"
"DDN","dendrin","0","0","1","0.220361"
"ELK3","ELK3, member of ETS oncogene family","0","0","1","0.220361"
"EXTL1","exostoses (multiple)-like 1","2","0","1","0.220361"
"FAM108B","family with sequence similarity 108, member B","0","0","1","0.220361"
"HPGD","hydroxyprostaglandin dehydrogenase 15 (NAD)","0","0","1","0.220361"
"LARGE","like-glycosyltransferase","0","0","1","0.220361"
"MLLT6","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 6","0","0","2","0.220361"
"MYBL2","myeloblastosis oncogene-like 2","0","0","1","0.220361"
"RAB1B","RAB1B, member RAS oncogene family","0","0","1","0.220361"
"RAP1GDS1","RAP1, GTP-GDP dissociation stimulator 1","0","0","1","0.220361"
"SALL4","sal-like 4 (Drosophila)","0","0","1","0.220361"
"SAMD5","sterile alpha motif domain containing 5","0","0","1","0.220361"
"SLC17A7","solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 7","0","0","1","0.220361"
"SPOPL","speckle-type POZ protein-like","0","0","1","0.220361"
"ZFP689","zinc finger protein 689","0","0","1","0.220361"
"PPP1R9A","protein phosphatase 1, regulatory (inhibitor) subunit 9A","0","0","4","0.219794"
"BRAF","Braf transforming gene","27","1","3","0.219606"
"ADAM11","a disintegrin and metallopeptidase domain 11","0","0","2","0.219231"
"ERP44","endoplasmic reticulum protein 44","0","0","2","0.219231"
"MLLT10","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 10","0","0","2","0.219231"
"FRS2","fibroblast growth factor receptor substrate 2","1","0","3","0.218857"
"ADSS","adenylosuccinate synthetase, non muscle","3","0","1","0.218112"
"CDH7","cadherin 7, type 2","0","0","1","0.218112"
"CTDSPL","CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase-like","0","0","2","0.218112"
"FAM18B","family with sequence similarity 18, member B","0","0","1","0.218112"
"LCLAT1","lysocardiolipin acyltransferase 1","3","0","2","0.218112"
"LINGO2","leucine rich repeat and Ig domain containing 2","0","0","1","0.218112"
"MPZ","myelin protein zero","1","0","1","0.218112"
"NAV1","neuron navigator 1","0","0","2","0.218112"
"NCDN","neurochondrin","0","0","1","0.218112"
"NPAT","nuclear protein in the AT region","0","0","2","0.218112"
"NR4A2","nuclear receptor subfamily 4, group A, member 2","0","0","1","0.218112"
"PCYT1B","phosphate cytidylyltransferase 1, choline, beta isoform","2","0","2","0.218112"
"RAB9B","RAB9B, member RAS oncogene family","0","0","2","0.218112"
"SIPA1L3","signal-induced proliferation-associated 1 like 3","0","0","1","0.218112"
"SOCS3","suppressor of cytokine signaling 3","6","2","1","0.218112"
"TMEM49","transmembrane protein 49","0","0","1","0.218112"
"TRA2B","transformer 2 beta homolog (Drosophila)","1","0","1","0.218112"
"TRIO","triple functional domain (PTPRF interacting)","0","1","1","0.218112"
"UBE2QL1","ubiquitin-conjugating enzyme E2Q family-like 1","1","0","1","0.218112"
"CASK","calcium/calmodulin-dependent serine protein kinase (MAGUK family)","1","0","3","0.217373"
"ITSN2","intersectin 2","0","0","3","0.217373"
"8030462N17RIK","RIKEN cDNA 8030462N17 gene","0","0","2","0.217005"
"CLIC4","chloride intracellular channel 4 (mitochondrial)","0","0","2","0.217005"
"FGF10","fibroblast growth factor 10","4","0","2","0.217005"
"MAN2A1","mannosidase 2, alpha 1","2","0","2","0.217005"
"PBX3","pre B-cell leukemia transcription factor 3","0","0","2","0.217005"
"SORT1","sortilin 1","2","0","3","0.216639"
"AW555464","expressed sequence AW555464","0","0","1","0.21591"
"CHSY3","chondroitin sulfate synthase 3","2","0","1","0.21591"
"CORO2A","coronin, actin binding protein 2A","0","0","1","0.21591"
"LIPA","lysosomal acid lipase A","2","0","1","0.21591"
"MAP1LC3B","microtubule-associated protein 1 light chain 3 beta","0","0","1","0.21591"
"NDRG2","N-myc downstream regulated gene 2","0","0","1","0.21591"
"PDZD8","PDZ domain containing 8","0","0","1","0.21591"
"PURG","purine-rich element binding protein G","0","0","1","0.21591"
"SLC35D3","solute carrier family 35, member D3","0","0","1","0.21591"
"SNIP1","Smad nuclear interacting protein 1","0","0","1","0.21591"
"TSNAX","translin-associated factor X","0","0","1","0.21591"
"NRAS","neuroblastoma ras oncogene","30","0","2","0.215909"
"ST18","suppression of tumorigenicity 18","0","0","2","0.215909"
"TCF4","transcription factor 4","0","0","3","0.215909"
"THBS1","thrombospondin 1","7","0","2","0.215909"
"TMEM65","transmembrane protein 65","0","0","2","0.215909"
"ATF2","activating transcription factor 2","1","5","2","0.214824"
