"TARGET_GENE","GENE_DESCRIPTION","KEGG","BIOCARTA","OBSERVED_MIRNA","OE"
"FGF1","fibroblast growth factor 1","4","0","4","0.194594"
"GRIA3","glutamate receptor, ionotropic, AMPA3 (alpha 3)","2","0","4","0.194594"
"PJA2","praja 2, RING-H2 motif containing","0","0","4","0.194594"
"TMTC2","transmembrane and tetratricopeptide repeat containing 2","0","0","4","0.194594"
"UBE2N","ubiquitin-conjugating enzyme E2N","1","0","4","0.194594"
"CDC42SE1","CDC42 small effector 1","0","0","3","0.194245"
"CHTF8","CTF8, chromosome transmission fidelity factor 8 homolog (S. cerevisiae)","0","0","3","0.194245"
"ERI1","exoribonuclease 1","0","0","3","0.194245"
"F13A1","coagulation factor XIII, A1 subunit","1","1","3","0.194245"
"NKX3-1","NK-3 transcription factor, locus 1 (Drosophila)","2","0","3","0.194245"
"STX12","syntaxin 12","1","0","3","0.194245"
"D18ERTD653E","DNA segment, Chr 18, ERATO Doi 653, expressed","0","0","2","0.193548"
"DPP10","dipeptidylpeptidase 10","0","0","4","0.193548"
"GABPB1","GA repeat binding protein, beta 1","0","0","4","0.193548"
"HNF4G","hepatocyte nuclear factor 4, gamma","1","0","2","0.193548"
"LRBA","LPS-responsive beige-like anchor","0","0","2","0.193548"
"MORC4","microrchidia 4","0","0","2","0.193548"
"PHF21B","PHD finger protein 21B","0","0","2","0.193548"
"PPP2R5D","protein phosphatase 2, regulatory subunit B (B56), delta isoform","2","1","2","0.193548"
"SEC14L2","SEC14-like 2 (S. cerevisiae)","0","0","2","0.193548"
"SLC35F1","solute carrier family 35, member F1","0","0","4","0.193548"
"TSPYL1","testis-specific protein, Y-encoded-like 1","0","0","2","0.193548"
"ZFP410","zinc finger protein 410","0","0","2","0.193548"
"RAPGEF2","Rap guanine nucleotide exchange factor (GEF) 2","1","2","5","0.193133"
"CDC14B","CDC14 cell division cycle 14 homolog B (S. cerevisiae)","1","0","3","0.192857"
"DDX3Y","DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, Y-linked","1","0","3","0.192857"
"NLN","neurolysin (metallopeptidase M3 family)","1","0","3","0.192857"
"UBL3","ubiquitin-like 3","0","0","3","0.192857"
"VASH2","vasohibin 2","0","0","4","0.192514"
"ARHGEF12","Rho guanine nucleotide exchange factor (GEF) 12","3","2","5","0.192308"
"PITPNC1","phosphatidylinositol transfer protein, cytoplasmic 1","0","0","6","0.192171"
"AMPD2","adenosine monophosphate deaminase 2","2","0","1","0.191489"
"ATP10A","ATPase, class V, type 10A","0","0","1","0.191489"
"ATPAF1","ATP synthase mitochondrial F1 complex assembly factor 1","0","0","2","0.191489"
"CAV2","caveolin 2","3","0","3","0.191489"
"CEP135","centrosomal protein 135","0","0","2","0.191489"
"COL5A3","collagen, type V, alpha 3","4","0","1","0.191489"
"DDX49","DEAD (Asp-Glu-Ala-Asp) box polypeptide 49","0","0","1","0.191489"
"DENR","density-regulated protein","0","0","2","0.191489"
"DET1","de-etiolated homolog 1 (Arabidopsis)","1","0","1","0.191489"
"FRMPD1","FERM and PDZ domain containing 1","0","0","1","0.191489"
"HOOK1","hook homolog 1 (Drosophila)","0","0","3","0.191489"
"MINA","myc induced nuclear antigen","0","0","1","0.191489"
"MYH11","myosin, heavy polypeptide 11, smooth muscle","3","0","1","0.191489"
"NELL1","NEL-like 1 (chicken)","0","0","1","0.191489"
"NFE2L1","nuclear factor, erythroid derived 2,-like 1","0","0","3","0.191489"
"NHLH2","nescient helix loop helix 2","0","0","3","0.191489"
"NSUN5","NOL1/NOP2/Sun domain family, member 5","0","0","1","0.191489"
"PDZD4","PDZ domain containing 4","0","0","1","0.191489"
"PLCL1","phospholipase C-like 1","0","0","1","0.191489"
"RAB3GAP1","RAB3 GTPase activating protein subunit 1","0","0","2","0.191489"
"RAB40C","Rab40c, member RAS oncogene family","0","0","2","0.191489"
"RABEP1","rabaptin, RAB GTPase binding effector protein 1","1","0","2","0.191489"
"RAD9","RAD9 homolog (S. pombe)","0","0","1","0.191489"
"SCD2","stearoyl-Coenzyme A desaturase 2","2","0","4","0.191489"
"SLC30A3","solute carrier family 30 (zinc transporter), member 3","0","0","2","0.191489"
"SLC35A1","solute carrier family 35 (CMP-sialic acid transporter), member 1","0","0","1","0.191489"
"SRCRB4D","scavenger receptor cysteine rich domain containing, group B (4 domains)","0","0","1","0.191489"
"SRSF4","serine/arginine-rich splicing factor 4","1","0","1","0.191489"
"SUPT6H","suppressor of Ty 6 homolog (S. cerevisiae)","0","0","1","0.191489"
"TSG101","tumor susceptibility gene 101","1","0","1","0.191489"
"UXS1","UDP-glucuronate decarboxylase 1","3","0","1","0.191489"
"ZYG11B","zyg-ll homolog B (C. elegans)","0","0","2","0.191489"
"RGS8","regulator of G-protein signaling 8","0","0","6","0.190813"
"HIP1","huntingtin interacting protein 1","1","0","5","0.190678"
"LSM11","U7 snRNP-specific Sm-like protein LSM11","0","0","5","0.190678"
"TRP53INP2","transformation related protein 53 inducible nuclear protein 2","0","0","5","0.190678"
"ANKS1","ankyrin repeat and SAM domain containing 1","0","0","4","0.190476"
"CSNK2A1","casein kinase 2, alpha 1 polypeptide","3","10","4","0.190476"
"GOSR2","golgi SNAP receptor complex member 2","1","0","4","0.190476"
"SKI","ski sarcoma viral oncogene homolog (avian)","0","0","4","0.190476"
"BLCAP","bladder cancer associated protein homolog (human)","0","0","3","0.190141"
"BRAP","BRCA1 associated protein","0","0","3","0.190141"
"BRD4","bromodomain containing 4","0","0","3","0.190141"
"GATA6","GATA binding protein 6","0","0","3","0.190141"
"KCTD21","potassium channel tetramerisation domain containing 21","0","0","3","0.190141"
"RIC8B","resistance to inhibitors of cholinesterase 8 homolog B (C. elegans)","0","0","3","0.190141"
"RNF139","ring finger protein 139","0","0","3","0.190141"
"SPPL3","signal peptide peptidase 3","0","0","3","0.190141"
"TMEM151B","transmembrane protein 151B","0","0","3","0.190141"
"EEA1","early endosome antigen 1","2","1","5","0.189874"
"BTBD7","BTB (POZ) domain containing 7","0","0","2","0.189474"
"C330019G07RIK","RIKEN cDNA C330019G07 gene","0","0","4","0.189474"
"FAM59A","family with sequence similarity 59, member A","0","0","4","0.189474"
"FAT4","FAT tumor suppressor homolog 4 (Drosophila)","0","0","2","0.189474"
"IRF4","interferon regulatory factor 4","0","0","4","0.189474"
"NKRF","NF-kappaB repressing factor","0","0","2","0.189474"
"SLC1A2","solute carrier family 1 (glial high affinity glutamate transporter), member 2","1","0","2","0.189474"
"SOX12","SRY-box containing gene 12","0","0","4","0.189474"
"SRRM3","serine/arginine repetitive matrix 3","0","0","2","0.189474"
"THSD4","thrombospondin, type I, domain containing 4","0","0","4","0.189474"
"DNAJC6","DnaJ (Hsp40) homolog, subfamily C, member 6","1","0","3","0.188811"
"MYRIP","myosin VIIA and Rab interacting protein","0","0","3","0.188811"
"ODZ2","odd Oz/ten-m homolog 2 (Drosophila)","0","0","3","0.188811"
"RAB11A","RAB11a, member RAS oncogene family","3","1","3","0.188811"
"SMURF1","SMAD specific E3 ubiquitin protein ligase 1","3","0","3","0.188811"
"UBE2Q1","ubiquitin-conjugating enzyme E2Q (putative) 1","1","0","3","0.188811"
"IQSEC2","IQ motif and Sec7 domain 2","1","0","4","0.188482"
"ZFP113","zinc finger protein 113","0","0","4","0.188482"
"2400001E08RIK","RIKEN cDNA 2400001E08 gene","0","0","1","0.1875"
"2510039O18RIK","RIKEN cDNA 2510039O18 gene","0","0","1","0.1875"
"3110057O12RIK","RIKEN cDNA 3110057O12 gene","0","0","1","0.1875"
"ACTR2","ARP2 actin-related protein 2 homolog (yeast)","0","5","3","0.1875"
"ADRB1","adrenergic receptor, beta 1","6","0","1","0.1875"
"ALS2","amyotrophic lateral sclerosis 2 (juvenile) homolog (human)","1","0","2","0.1875"
"ANKRD43","ankyrin repeat domain 43","0","0","2","0.1875"
"ARF6","ADP-ribosylation factor 6","2","0","4","0.1875"
"ARHGAP29","Rho GTPase activating protein 29","0","0","2","0.1875"
"ARHGDIA","Rho GDP dissociation inhibitor (GDI) alpha","2","0","2","0.1875"
"ARID1A","AT rich interactive domain 1A (SWI-like)","0","0","2","0.1875"
"ARL4D","ADP-ribosylation factor-like 4D","0","0","1","0.1875"
"BC021891","cDNA sequence BC021891","0","0","3","0.1875"
"CALM2","calmodulin 2","15","20","1","0.1875"
"DNAJB2","DnaJ (Hsp40) homolog, subfamily B, member 2","1","0","2","0.1875"
"DYNC1LI2","dynein, cytoplasmic 1 light intermediate chain 2","2","0","3","0.1875"
"EAR11","eosinophil-associated, ribonuclease A family, member 11","0","0","1","0.1875"
"FAM110A","family with sequence similarity 110, member A","0","0","1","0.1875"
"FBXW4","F-box and WD-40 domain protein 4","0","0","1","0.1875"
"FBXW7","F-box and WD-40 domain protein 7","1","0","2","0.1875"
"HES3","hairy and enhancer of split 3 (Drosophila)","0","0","1","0.1875"
"HMGN2","high mobility group nucleosomal binding domain 2","0","0","1","0.1875"
"LPAR1","lysophosphatidic acid receptor 1","2","1","2","0.1875"
"LRRC20","leucine rich repeat containing 20","0","0","3","0.1875"
"MAP3K2","mitogen-activated protein kinase kinase kinase 2","3","1","3","0.1875"
"MTMR11","myotubularin related protein 11","0","0","1","0.1875"
"NCOA4","nuclear receptor coactivator 4","2","0","2","0.1875"
"PGRMC2","progesterone receptor membrane component 2","0","0","3","0.1875"
"RAD23A","RAD23a homolog (S. cerevisiae)","2","0","1","0.1875"
"RBM7","RNA binding motif protein 7","0","0","2","0.1875"
"RNF181","ring finger protein 181","0","0","1","0.1875"
"RNF20","ring finger protein 20","0","0","2","0.1875"
"RSU1","Ras suppressor protein 1","0","0","1","0.1875"
"RUFY3","RUN and FYVE domain containing 3","0","0","3","0.1875"
"SCNN1A","sodium channel, nonvoltage-gated 1 alpha","2","0","1","0.1875"
"SLC25A18","solute carrier family 25 (mitochondrial carrier), member 18","0","0","1","0.1875"
"SMPD3","sphingomyelin phosphodiesterase 3, neutral","2","0","3","0.1875"
"SNTA1","syntrophin, acidic 1","0","0","1","0.1875"
"STRN4","striatin, calmodulin binding protein 4","0","0","1","0.1875"
"TEX2","testis expressed gene 2","0","0","3","0.1875"
"UPF1","UPF1 regulator of nonsense transcripts homolog (yeast)","1","0","1","0.1875"
"XRN1","5'-3' exoribonuclease 1","1","0","1","0.1875"
"ZC3H12A","zinc finger CCCH type containing 12A","0","0","1","0.1875"
"ZSWIM3","zinc finger, SWIM domain containing 3","0","0","1","0.1875"
"CADM3","cell adhesion molecule 3","1","0","4","0.186529"
"CSNK1A1","casein kinase 1, alpha 1","2","4","4","0.186529"
"GSE1","genetic suppressor element 1","0","0","3","0.186207"
"NXT2","nuclear transport factor 2-like export factor 2","1","0","3","0.186207"
"SLITRK5","SLIT and NTRK-like family, member 5","0","0","3","0.186207"
"ZBTB41","zinc finger and BTB domain containing 41 homolog","0","0","3","0.186207"
"LIN7A","lin-7 homolog A (C. elegans)","0","1","5","0.18595"
"ANGPTL4","angiopoietin-like 4","1","0","2","0.185567"
"ANO1","anoctamin 1, calcium activated chloride channel","0","0","2","0.185567"
"CDK16","cyclin-dependent kinase 16","0","0","2","0.185567"
"CHRDL1","chordin-like 1","0","0","4","0.185567"
"DIRAS2","DIRAS family, GTP-binding RAS-like 2","0","0","4","0.185567"
"ELK3","ELK3, member of ETS oncogene family","0","0","2","0.185567"
"HPGD","hydroxyprostaglandin dehydrogenase 15 (NAD)","0","0","2","0.185567"
"IGFBP5","insulin-like growth factor binding protein 5","0","0","4","0.185567"
"LARGE","like-glycosyltransferase","0","0","2","0.185567"
"NTRK2","neurotrophic tyrosine kinase, receptor, type 2","2","0","6","0.185567"
"PRDM4","PR domain containing 4","1","0","2","0.185567"
"SNX13","sorting nexin 13","0","0","2","0.185567"
"TMEM64","transmembrane protein 64","0","0","4","0.185567"
"CAPZA1","capping protein (actin filament) muscle Z-line, alpha 1","0","0","3","0.184932"
"PKD2","polycystic kidney disease 2","0","0","3","0.184932"
"ADCY1","adenylate cyclase 1","16","13","6","0.184931"
"DAGLA","diacylglycerol lipase, alpha","0","0","4","0.184615"
"ERP44","endoplasmic reticulum protein 44","0","0","4","0.184615"
"MAP3K7","mitogen-activated protein kinase kinase kinase 7","9","12","4","0.184615"
"NUAK1","NUAK family, SNF1-like kinase, 1","0","0","4","0.184615"
"SRGAP3","SLIT-ROBO Rho GTPase activating protein 3","1","0","5","0.184426"
"LINGO2","leucine rich repeat and Ig domain containing 2","0","0","2","0.183674"
"LRP8","low density lipoprotein receptor-related protein 8, apolipoprotein e receptor","0","0","6","0.183674"
"MPZ","myelin protein zero","1","0","2","0.183674"
"NPAT","nuclear protein in the AT region","0","0","4","0.183674"
"PSEN1","presenilin 1","4","2","2","0.183674"
"TEX261","testis expressed gene 261","0","0","2","0.183674"
"TIMP2","tissue inhibitor of metalloproteinase 2","0","0","4","0.183674"
"TMEM49","transmembrane protein 49","0","0","2","0.183674"
"TRA2B","transformer 2 beta homolog (Drosophila)","1","0","2","0.183674"
"TRIO","triple functional domain (PTPRF interacting)","0","1","2","0.183674"
"UBE2QL1","ubiquitin-conjugating enzyme E2Q family-like 1","1","0","2","0.183674"
"2610305D13RIK","RIKEN cDNA 2610305D13 gene","0","0","1","0.183673"
"ABCA2","ATP-binding cassette, sub-family A (ABC1), member 2","2","0","1","0.183673"
"ARHGEF6","Rac/Cdc42 guanine nucleotide exchange factor (GEF) 6","2","2","3","0.183673"
"ARL6IP6","ADP-ribosylation factor-like 6 interacting protein 6","0","0","3","0.183673"
"FAM3C","family with sequence similarity 3, member C","0","0","3","0.183673"
"FAT1","FAT tumor suppressor homolog 1 (Drosophila)","0","1","1","0.183673"
"GLCCI1","glucocorticoid induced transcript 1","0","0","5","0.183673"
"HDAC8","histone deacetylase 8","0","1","1","0.183673"
"KRTAP3-3","keratin associated protein 3-3","0","0","1","0.183673"
"MAGEL2","melanoma antigen, family L, 2","0","0","1","0.183673"
"MYO1F","myosin IF","0","0","1","0.183673"
"ODZ4","odd Oz/ten-m homolog 4 (Drosophila)","0","0","3","0.183673"
"PGF","placental growth factor","7","0","1","0.183673"
"PHLDA3","pleckstrin homology-like domain, family A, member 3","0","0","1","0.183673"
"RGS17","regulator of G-protein signaling 17","0","0","1","0.183673"
"SLC32A1","solute carrier family 32 (GABA vesicular transporter), member 1","0","0","1","0.183673"
"SYNJ2BP","synaptojanin 2 binding protein","0","0","5","0.183673"
"TMEM33","transmembrane protein 33","0","0","5","0.183673"
"TYRO3","TYRO3 protein tyrosine kinase 3","0","0","1","0.183673"
"UBE2E3","ubiquitin-conjugating enzyme E2E 3, UBC4/5 homolog (yeast)","2","0","1","0.183673"
"ZFP385B","zinc finger protein 385B","0","0","1","0.183673"
"FAT3","FAT tumor suppressor homolog 3 (Drosophila)","0","0","5","0.182927"
"FREM2","Fras1 related extracellular matrix protein 2","0","0","3","0.182432"
"H13","histocompatibility 13","0","0","3","0.182432"
"KLHL14","kelch-like 14 (Drosophila)","0","0","3","0.182432"
"ZFP280B","zinc finger protein 280B","0","0","3","0.182432"
"ANGPTL2","angiopoietin-like 2","0","0","2","0.181819"
"HYOU1","hypoxia up-regulated 1","1","0","2","0.181819"
"NDRG2","N-myc downstream regulated gene 2","0","0","2","0.181819"
"TSNAX","translin-associated factor X","0","0","2","0.181819"
"WIZ","widely-interspaced zinc finger motifs","0","0","2","0.181819"
"MBLAC2","metallo-beta-lactamase domain containing 2","0","0","4","0.181818"
"SH3KBP1","SH3-domain kinase binding protein 1","1","1","4","0.181818"
"THBS1","thrombospondin 1","7","0","4","0.181818"
"TMEM65","transmembrane protein 65","0","0","4","0.181818"
"FAM102A","family with sequence similarity 102, member A","0","0","3","0.181208"
"HBP1","high mobility group box transcription factor 1","0","0","3","0.181208"
"SLC39A11","solute carrier family 39 (metal ion transporter), member 11","0","0","3","0.181208"
"SPATA2","spermatogenesis associated 2","0","0","3","0.181208"
"COL1A2","collagen, type I, alpha 2","4","0","4","0.180905"
"MPHOSPH9","M-phase phosphoprotein 9","0","0","4","0.180905"
"1200016B10RIK","RIKEN cDNA 1200016B10 gene","0","0","2","0.18"
"5031414D18RIK","RIKEN cDNA 5031414D18 gene","0","0","1","0.18"
"BOD1","biorientation of chromosomes in cell division 1","0","0","1","0.18"
"BTG3","B-cell translocation gene 3","0","0","1","0.18"
"CREB3L1","cAMP responsive element binding protein 3-like 1","4","0","1","0.18"
"CRY2","cryptochrome 2 (photolyase-like)","1","0","1","0.18"
"CUX1","cut-like homeobox 1","0","0","1","0.18"
"CX3CL1","chemokine (C-X3-C motif) ligand 1","2","0","2","0.18"
"DDIT4","DNA-damage-inducible transcript 4","1","0","2","0.18"
"DSCAM","Down syndrome cell adhesion molecule","0","0","1","0.18"
"ECE2","endothelin converting enzyme 2","0","0","2","0.18"
"ETL4","enhancer trap locus 4","0","0","4","0.18"
"GBX2","gastrulation brain homeobox 2","0","0","1","0.18"
"GRM8","glutamate receptor, metabotropic 8","1","0","1","0.18"
"HEXIM2","hexamthylene bis-acetamide inducible 2","0","0","1","0.18"
"HSPB6","heat shock protein, alpha-crystallin-related, B6","0","0","2","0.18"
"HTR2A","5-hydroxytryptamine (serotonin) receptor 2A","3","0","1","0.18"
"IKBKAP","inhibitor of kappa light polypeptide enhancer in B-cells, kinase complex-associated protein","0","2","1","0.18"
"IRS4","insulin receptor substrate 4","5","0","4","0.18"
"JUB","ajuba","0","0","2","0.18"
"LARP4","La ribonucleoprotein domain family, member 4","0","0","5","0.18"
"LITAF","LPS-induced TN factor","0","0","3","0.18"
"LMTK2","lemur tyrosine kinase 2","0","0","4","0.18"
"MAT2B","methionine adenosyltransferase II, beta","3","0","3","0.18"
"MEMO1","mediator of cell motility 1","0","0","1","0.18"
"MMP16","matrix metallopeptidase 16","0","0","5","0.18"
"PDXP","pyridoxal (pyridoxine, vitamin B6) phosphatase","2","0","1","0.18"
"PHF7","PHD finger protein 7","0","0","1","0.18"
"PTK2B","PTK2 protein tyrosine kinase 2 beta","5","10","1","0.18"
"RAD21","RAD21 homolog (S. pombe)","1","0","3","0.18"
"RDH10","retinol dehydrogenase 10 (all-trans)","2","0","2","0.18"
"RHEBL1","Ras homolog enriched in brain like 1","0","0","1","0.18"
"SDHD","succinate dehydrogenase complex, subunit D, integral membrane protein","6","1","1","0.18"
"TBC1D1","TBC1 domain family, member 1","0","0","2","0.18"
"TGOLN1","trans-golgi network protein","0","0","1","0.18"
"VASP","vasodilator-stimulated phosphoprotein","3","0","1","0.18"
"VIM","vimentin","0","0","1","0.18"
"ARHGEF9","CDC42 guanine nucleotide exchange factor (GEF) 9","0","2","4","0.179104"
"ZBTB26","zinc finger and BTB domain containing 26","0","0","4","0.179104"
"AKAP7","A kinase (PRKA) anchor protein 7","0","0","3","0.178808"
"BTF3L4","basic transcription factor 3-like 4","0","0","3","0.178808"
"DPY19L1","dpy-19-like 1 (C. elegans)","0","0","3","0.178808"
"ZBTB33","zinc finger and BTB domain containing 33","0","0","3","0.178808"
"ZFP629","zinc finger protein 629","0","0","3","0.178808"
"LONRF3","LON peptidase N-terminal domain and ring finger 3","0","0","5","0.178571"
"ABCB9","ATP-binding cassette, sub-family B (MDR/TAP), member 9","2","0","2","0.178218"
"CBLN1","cerebellin 1 precursor protein","0","0","2","0.178218"
"FKBP1A","FK506 binding protein 1a","0","2","2","0.178218"
"GGNBP2","gametogenetin binding protein 2","0","0","2","0.178218"
"MN1","meningioma 1","0","0","2","0.178218"
"SULT4A1","sulfotransferase family 4A, member 1","0","0","2","0.178218"
"SYVN1","synovial apoptosis inhibitor 1, synoviolin","2","0","2","0.178218"
"IPMK","inositol polyphosphate multikinase","1","0","4","0.17734"
"AI836003","expressed sequence AI836003","0","0","2","0.176471"
"ARHGEF5","Rho guanine nucleotide exchange factor (GEF) 5","0","3","1","0.176471"
"ARIH2","ariadne homolog 2 (Drosophila)","0","0","2","0.176471"
"BCL3","B-cell leukemia/lymphoma 3","0","0","1","0.176471"
"BY080835","cDNA sequence BY080835","0","0","1","0.176471"
"BZRAP1","benzodiazapine receptor associated protein 1","0","0","2","0.176471"
"CETN2","centrin 2","1","0","1","0.176471"
"CHGA","chromogranin A","0","0","1","0.176471"
"CTTN","cortactin","2","1","1","0.176471"
"DRD2","dopamine receptor D2","2","1","1","0.176471"
"DUSP8","dual specificity phosphatase 8","1","0","1","0.176471"
"GJC2","gap junction protein, gamma 2","0","0","1","0.176471"
"KRT71","keratin 71","0","0","1","0.176471"
"NFASC","neurofascin","1","0","1","0.176471"
"PTHLH","parathyroid hormone-like peptide","0","0","1","0.176471"
"SEPT10","septin 10","0","0","1","0.176471"
"SERTAD3","SERTA domain containing 3","0","0","1","0.176471"
"SIK2","salt inducible kinase 2","0","0","1","0.176471"
"SLC25A22","solute carrier family 25 (mitochondrial carrier, glutamate), member 22","0","0","2","0.176471"
"SNCAIP","synuclein, alpha interacting protein (synphilin)","1","1","1","0.176471"
"SVEP1","sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1","0","0","1","0.176471"
"TCP1","t-complex protein 1","0","0","1","0.176471"
"TEX14","testis expressed gene 14","0","0","1","0.176471"
"TRIP10","thyroid hormone receptor interactor 10","1","0","1","0.176471"
"ARHGEF18","rho/rac guanine nucleotide exchange factor (GEF) 18","0","2","3","0.17647"
"COMMD7","COMM domain containing 7","0","0","3","0.17647"
"ITGB6","integrin beta 6","6","0","3","0.17647"
"LHFPL4","lipoma HMGIC fusion partner-like protein 4","0","0","3","0.17647"
"MED13L","mediator complex subunit 13-like","0","0","3","0.17647"
"MYCL1","v-myc myelocytomatosis viral oncogene homolog 1, lung carcinoma derived (avian)","0","0","3","0.17647"
"UBR1","ubiquitin protein ligase E3 component n-recognin 1","0","0","3","0.17647"
"SLCO5A1","solute carrier organic anion transporter family, member 5A1","0","0","6","0.175896"
"DTX4","deltex 4 homolog (Drosophila)","1","0","5","0.175781"
"CAMK2D","calcium/calmodulin-dependent protein kinase II, delta","11","5","4","0.17561"
"TRIB1","tribbles homolog 1 (Drosophila)","0","0","4","0.17561"
"ASTN1","astrotactin 1","0","0","3","0.175325"
"CYB5B","cytochrome b5 type B","0","0","3","0.175325"
"EGR3","early growth response 3","0","1","3","0.175325"
"FAR1","fatty acyl CoA reductase 1","1","0","3","0.175325"
"ORC4","origin recognition complex, subunit 4","1","0","3","0.175325"
"TMEM201","transmembrane protein 201","0","0","3","0.175325"
"CTGF","connective tissue growth factor","0","0","2","0.174757"
"EML1","echinoderm microtubule associated protein like 1","0","0","2","0.174757"
"EPB4.1L5","erythrocyte protein band 4.1-like 5","0","0","2","0.174757"
"GABRA6","gamma-aminobutyric acid (GABA) A receptor, subunit alpha 6","1","1","2","0.174757"
"MAMDC2","MAM domain containing 2","0","0","2","0.174757"
"MAML1","mastermind like 1 (Drosophila)","1","0","4","0.174757"
"PRKCA","protein kinase C, alpha","26","34","2","0.174757"
"RAB11FIP4","RAB11 family interacting protein 4 (class II)","1","0","4","0.174757"
"TRIM41","tripartite motif-containing 41","0","0","2","0.174757"
"ZFP143","zinc finger protein 143","0","0","2","0.174757"
"SRGAP2","SLIT-ROBO Rho GTPase activating protein 2","1","0","5","0.174419"
"FOXG1","forkhead box G1","0","0","3","0.174194"
"IDE","insulin degrading enzyme","1","0","3","0.174194"
"NEK6","NIMA (never in mitosis gene a)-related expressed kinase 6","0","0","3","0.174194"
"PPM1F","protein phosphatase 1F (PP2C domain containing)","0","0","3","0.174194"
"ANKRD50","ankyrin repeat domain 50","0","0","3","0.173077"
"ARRDC4","arrestin domain containing 4","0","0","3","0.173077"
"CDC42BPA","CDC42 binding protein kinase alpha","0","0","3","0.173077"
"EPHB4","Eph receptor B4","1","0","2","0.173077"
"FBXO45","F-box protein 45","0","0","4","0.173077"
"FLOT2","flotillin 2","1","0","2","0.173077"
"FRK","fyn-related kinase","0","0","3","0.173077"
"FRYL","furry homolog-like (Drosophila)","0","0","3","0.173077"
"GPR22","G protein-coupled receptor 22","0","0","2","0.173077"
"KCNK5","potassium channel, subfamily K, member 5","1","0","2","0.173077"
"LYPLA1","lysophospholipase 1","1","0","2","0.173077"
"PRUNE","prune homolog (Drosophila)","1","0","2","0.173077"
"PTCHD2","patched domain containing 2","0","0","4","0.173077"
"RIMBP2","RIMS binding protein 2","0","0","2","0.173077"
"TCF3","transcription factor 3","0","0","2","0.173077"
"UQCC","ubiquinol-cytochrome c reductase complex chaperone, CBP3 homolog (yeast)","0","0","2","0.173077"
"YIPF5","Yip1 domain family, member 5","0","0","2","0.173077"
"ZFAND3","zinc finger, AN1-type domain 3","0","0","2","0.173077"
"ADAMTS3","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 3","0","0","1","0.173076"
"ADO","2-aminoethanethiol (cysteamine) dioxygenase","2","0","1","0.173076"
"AP3B1","adaptor-related protein complex 3, beta 1 subunit","1","0","1","0.173076"
"ATP6V0D1","ATPase, H+ transporting, lysosomal V0 subunit D1","5","0","1","0.173076"
"CSF3","colony stimulating factor 3 (granulocyte)","4","5","1","0.173076"
"D2WSU81E","DNA segment, Chr 2, Wayne State University 81, expressed","0","0","1","0.173076"
"FAM122A","family with sequence similarity 122, member A","0","0","1","0.173076"
"FZD3","frizzled homolog 3 (Drosophila)","4","0","1","0.173076"
"GIPC1","GIPC PDZ domain containing family, member 1","0","0","1","0.173076"
"GYG","glycogenin","0","0","1","0.173076"
"HAS1","hyaluronan synthase1","0","0","1","0.173076"
"HOXD4","homeobox D4","0","0","1","0.173076"
"LAMP1","lysosomal-associated membrane protein 1","2","0","1","0.173076"
"NISCH","nischarin","0","0","1","0.173076"
"PTBP1","polypyrimidine tract binding protein 1","0","0","1","0.173076"
"RNF149","ring finger protein 149","0","0","1","0.173076"
"SLC10A6","solute carrier family 10 (sodium/bile acid cotransporter family), member 6","0","0","1","0.173076"
"SREBF1","sterol regulatory element binding transcription factor 1","1","0","1","0.173076"
"ST8SIA5","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5","2","0","1","0.173076"
"TIMELESS","timeless homolog (Drosophila)","0","0","1","0.173076"
"TNPO3","transportin 3","0","0","1","0.173076"
"TSPAN33","tetraspanin 33","0","0","1","0.173076"
"ARL5A","ADP-ribosylation factor-like 5A","0","0","4","0.172249"
"DIP2C","DIP2 disco-interacting protein 2 homolog C (Drosophila)","0","0","3","0.171974"
"DLAT","dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex)","4","0","3","0.171974"
"ENAH","enabled homolog (Drosophila)","1","0","3","0.171974"
"RPS6KA3","ribosomal protein S6 kinase polypeptide 3","6","2","3","0.171974"
"TMEM110","transmembrane protein 110","0","0","3","0.171974"
"AI661453","expressed sequence AI661453","0","0","2","0.171429"
"CCNJL","cyclin J-like","0","0","2","0.171429"
"CELSR1","cadherin, EGF LAG seven-pass G-type receptor 1 (flamingo homolog, Drosophila)","0","0","2","0.171429"
"CHKA","choline kinase alpha","2","0","2","0.171429"
"COL19A1","collagen, type XIX, alpha 1","0","0","6","0.171429"
"DRD1A","dopamine receptor D1A","3","0","2","0.171429"
"ECE1","endothelin converting enzyme 1","0","0","2","0.171429"
"GPR124","G protein-coupled receptor 124","0","0","2","0.171429"
"RALGPS2","Ral GEF with PH domain and SH3 binding motif 2","0","0","2","0.171429"
"SLC6A15","solute carrier family 6 (neurotransmitter transporter), member 15","0","0","2","0.171429"
"SUMF1","sulfatase modifying factor 1","1","0","2","0.171429"
"ZBTB16","zinc finger and BTB domain containing 16","2","1","2","0.171429"
"CHST3","carbohydrate (chondroitin 6/keratan) sulfotransferase 3","1","0","4","0.171428"
"LHFPL2","lipoma HMGIC fusion partner-like 2","0","0","4","0.171428"
