"CATEGORY","TERM","TERM_ID","URL","TOTAL_GENES_OF_THE_TERM","UNION_TARGETS_IN_THE_TERM","MIRS_IN_THE_TERM","SCORE"
"KEGG","RNA_TRANSPORT","3013","http://www.kegg.jp/kegg-bin/show_pathway?mmu03013+mmu:103573+mmu:107939+mmu:108989+mmu:114615+mmu:13627+mmu:13628+mmu:13665+mmu:13669+mmu:13681+mmu:13682+mmu:13684+mmu:13690+mmu:16211+mmu:18458+mmu:18949+mmu:192160+mmu:19384+mmu:19704+mmu:208643+mmu:20901+mmu:20918+mmu:217869+mmu:218210+mmu:218693+mmu:22196+mmu:22218+mmu:224045+mmu:226982+mmu:237082+mmu:269113+mmu:26987+mmu:326622+mmu:331401+mmu:433702+mmu:51796+mmu:53817+mmu:59015+mmu:60365+mmu:67053+mmu:67204+mmu:68969+mmu:69482+mmu:71805+mmu:71844+mmu:72124+mmu:72787+mmu:73192+mmu:75705+mmu:75826+mmu:78655","150","50","48","0.505"
"KEGG","SALIVARY_SECRETION","4970","http://www.kegg.jp/kegg-bin/show_pathway?mmu04970+mmu:11512+mmu:11928+mmu:11931+mmu:11932+mmu:11933+mmu:11941+mmu:12313+mmu:12314+mmu:12315+mmu:12671+mmu:14682+mmu:16438+mmu:16440+mmu:16531+mmu:18125+mmu:18749+mmu:18751+mmu:18795+mmu:19091+mmu:20496+mmu:20544+mmu:210044+mmu:22318+mmu:224129+mmu:432530+mmu:54195+mmu:67821+mmu:67972","77","28","40","0.504"
"KEGG","APOPTOSIS","4210","http://www.kegg.jp/kegg-bin/show_pathway?mmu04210+mmu:108960+mmu:11783+mmu:11798+mmu:12043+mmu:12048+mmu:12334+mmu:12675+mmu:13347+mmu:14103+mmu:16175+mmu:16179+mmu:16187+mmu:18033+mmu:18035+mmu:18707+mmu:18708+mmu:18710+mmu:18749+mmu:19055+mmu:19056+mmu:19057+mmu:19058+mmu:19084+mmu:19087+mmu:19088+mmu:19697+mmu:19766+mmu:21926+mmu:23797+mmu:26926+mmu:53859+mmu:56398+mmu:71946+mmu:74769","86","34","47","0.501"
"KEGG","NEUROACTIVE_LIGAND-RECEPTOR_INTERACTION","4080","http://www.kegg.jp/kegg-bin/show_pathway?mmu04080+mmu:107515+mmu:108069+mmu:108071+mmu:108073+mmu:110886+mmu:11516+mmu:11539+mmu:11551+mmu:11552+mmu:11607+mmu:12311+mmu:12426+mmu:12669+mmu:12671+mmu:12801+mmu:12802+mmu:12918+mmu:12921+mmu:13488+mmu:13609+mmu:13614+mmu:13615+mmu:13618+mmu:14064+mmu:14308+mmu:14394+mmu:14396+mmu:14397+mmu:14401+mmu:14402+mmu:14406+mmu:14526+mmu:14600+mmu:14745+mmu:14799+mmu:14800+mmu:14802+mmu:14806+mmu:14812+mmu:14815+mmu:14816+mmu:14823+mmu:15550+mmu:15552+mmu:15560+mmu:15562+mmu:15566+mmu:16846+mmu:18167+mmu:18439+mmu:18442+mmu:19219+mmu:19220+mmu:19226+mmu:208188+mmu:21338+mmu:216749+mmu:21834+mmu:22045+mmu:237213+mmu:242425+mmu:30878+mmu:387285+mmu:53623+mmu:53978+mmu:54598+mmu:65086+mmu:93742","320","68","50","0.500"
"BIOCARTA","BIOCARTA_BCR_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_BCR_PATHWAY","35","20","35","0.497"
"BIOCARTA","BIOCARTA_PAR1_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_PAR1_PATHWAY","37","18","42","0.489"
"KEGG","PANCREATIC_SECRETION","4972","http://www.kegg.jp/kegg-bin/show_pathway?mmu04972+mmu:109905+mmu:11512+mmu:11848+mmu:11928+mmu:11931+mmu:11932+mmu:11933+mmu:11938+mmu:11941+mmu:12349+mmu:12671+mmu:14682+mmu:16438+mmu:16440+mmu:16531+mmu:17274+mmu:18751+mmu:18795+mmu:19353+mmu:20191+mmu:20496+mmu:20544+mmu:210044+mmu:215449+mmu:224129+mmu:432530+mmu:53869+mmu:54403+mmu:67821+mmu:67972+mmu:80718","105","31","47","0.489"
"BIOCARTA","BIOCARTA_BIOPEPTIDES_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_BIOPEPTIDES_PATHWAY","43","24","39","0.487"
"KEGG","AMOEBIASIS","5146","http://www.kegg.jp/kegg-bin/show_pathway?mmu05146+mmu:109711+mmu:12814+mmu:12824+mmu:12826+mmu:12829+mmu:12831+mmu:12832+mmu:12842+mmu:12843+mmu:14083+mmu:14268+mmu:14680+mmu:14682+mmu:15978+mmu:16153+mmu:18033+mmu:18707+mmu:18708+mmu:18710+mmu:18749+mmu:18751+mmu:18795+mmu:19344+mmu:19345+mmu:19697+mmu:21808+mmu:21809+mmu:21898+mmu:21926+mmu:22330+mmu:226519+mmu:271457+mmu:432530+mmu:74769","115","34","47","0.484"
"KEGG","NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","4650","http://www.kegg.jp/kegg-bin/show_pathway?mmu04650+mmu:109880+mmu:110157+mmu:14103+mmu:14360+mmu:15461+mmu:15978+mmu:16653+mmu:16822+mmu:18019+mmu:18021+mmu:18176+mmu:18479+mmu:18707+mmu:18708+mmu:18710+mmu:18751+mmu:18803+mmu:19055+mmu:19056+mmu:19057+mmu:19058+mmu:19247+mmu:19353+mmu:20416+mmu:20662+mmu:20663+mmu:21926+mmu:26395+mmu:26413+mmu:26904+mmu:271849+mmu:54446+mmu:56398+mmu:57257+mmu:74769","150","35","50","0.484"
"BIOCARTA","BIOCARTA_ERK_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_ERK_PATHWAY","28","15","34","0.482"
"KEGG","TOLL-LIKE_RECEPTOR_SIGNALING_PATHWAY","4620","http://www.kegg.jp/kegg-bin/show_pathway?mmu04620+mmu:12524+mmu:12675+mmu:14281+mmu:16179+mmu:16476+mmu:17329+mmu:18033+mmu:18035+mmu:18707+mmu:18708+mmu:18710+mmu:19353+mmu:19697+mmu:19766+mmu:21898+mmu:21926+mmu:22031+mmu:22034+mmu:23797+mmu:26395+mmu:26397+mmu:26398+mmu:26399+mmu:26400+mmu:26409+mmu:26410+mmu:26413+mmu:26414+mmu:26416+mmu:26420+mmu:56480+mmu:68652+mmu:74769","101","33","48","0.481"
"KEGG","RNA_DEGRADATION","3018","http://www.kegg.jp/kegg-bin/show_pathway?mmu03018+mmu:104625+mmu:13209+mmu:15526+mmu:18789+mmu:18983+mmu:210106+mmu:216578+mmu:225929+mmu:231464+mmu:24128+mmu:353190+mmu:53621+mmu:57316+mmu:58184+mmu:66373+mmu:69125+mmu:69639+mmu:70640+mmu:72068+mmu:74108+mmu:75901","58","21","42","0.480"
"KEGG","NOTCH_SIGNALING_PATHWAY","4330","http://www.kegg.jp/kegg-bin/show_pathway?mmu04330+mmu:103806+mmu:13017+mmu:13388+mmu:13542+mmu:13543+mmu:13544+mmu:14357+mmu:15208+mmu:16449+mmu:16450+mmu:16848+mmu:18128+mmu:18129+mmu:18131+mmu:18223+mmu:18519+mmu:19164+mmu:19664+mmu:20602+mmu:207521+mmu:226548+mmu:328572+mmu:54485+mmu:66354+mmu:68318+mmu:74198","49","26","38","0.479"
"BIOCARTA","BIOCARTA_VIP_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_VIP_PATHWAY","27","20","35","0.477"
"KEGG","JAK-STAT_SIGNALING_PATHWAY","4630","http://www.kegg.jp/kegg-bin/show_pathway?mmu04630+mmu:101809+mmu:114715+mmu:12048+mmu:12402+mmu:12444+mmu:12445+mmu:12700+mmu:12804+mmu:14600+mmu:15978+mmu:16153+mmu:16154+mmu:16163+mmu:16164+mmu:16184+mmu:16187+mmu:16195+mmu:16196+mmu:16452+mmu:16846+mmu:16878+mmu:16880+mmu:17344+mmu:18707+mmu:18708+mmu:18710+mmu:18712+mmu:192157+mmu:19247+mmu:20662+mmu:20663+mmu:20844+mmu:20849+mmu:20851+mmu:20852+mmu:208650+mmu:229615+mmu:23797+mmu:24063+mmu:24066+mmu:328572+mmu:56324+mmu:56468+mmu:56469+mmu:56708+mmu:60505+mmu:74769","153","47","48","0.466"
"KEGG","TOXOPLASMOSIS","5145","http://www.kegg.jp/kegg-bin/show_pathway?mmu05145+mmu:11798+mmu:12043+mmu:12048+mmu:12675+mmu:14677+mmu:14678+mmu:14679+mmu:14681+mmu:15512+mmu:15978+mmu:16153+mmu:16154+mmu:16179+mmu:16403+mmu:16452+mmu:16835+mmu:18033+mmu:18035+mmu:18707+mmu:18708+mmu:18710+mmu:19697+mmu:21808+mmu:21809+mmu:21898+mmu:21926+mmu:22034+mmu:226519+mmu:228026+mmu:23797+mmu:26397+mmu:26399+mmu:26409+mmu:26413+mmu:26414+mmu:26416+mmu:26420+mmu:68652+mmu:74769","128","39","50","0.465"
"KEGG","TYPE_II_DIABETES_MELLITUS","4930","http://www.kegg.jp/kegg-bin/show_pathway?mmu04930+mmu:12286+mmu:12288+mmu:12289+mmu:12290+mmu:12291+mmu:15277+mmu:16337+mmu:16367+mmu:16370+mmu:18707+mmu:18708+mmu:18710+mmu:18753+mmu:18754+mmu:18762+mmu:20528+mmu:21926+mmu:26413+mmu:26414+mmu:26420+mmu:56717+mmu:74769","49","22","41","0.457"
"KEGG","BLADDER_CANCER","5219","http://www.kegg.jp/kegg-bin/show_pathway?mmu05219+mmu:109880+mmu:110157+mmu:12550+mmu:13143+mmu:13555+mmu:13557+mmu:14184+mmu:14205+mmu:15461+mmu:16653+mmu:18176+mmu:18654+mmu:19645+mmu:21825+mmu:22339+mmu:22340+mmu:22341+mmu:242705+mmu:26395+mmu:26413+mmu:56289+mmu:69635+mmu:72962+mmu:73086","42","24","37","0.451"
"KEGG","ECM-RECEPTOR_INTERACTION","4512","http://www.kegg.jp/kegg-bin/show_pathway?mmu04512+mmu:104099+mmu:114249+mmu:12814+mmu:12824+mmu:12826+mmu:12829+mmu:12831+mmu:12832+mmu:12842+mmu:12843+mmu:13138+mmu:14268+mmu:15529+mmu:16400+mmu:16402+mmu:16403+mmu:16410+mmu:16420+mmu:19699+mmu:20969+mmu:20971+mmu:213119+mmu:21825+mmu:226519+mmu:241226+mmu:319480+mmu:320910+mmu:64051","83","28","40","0.440"
"KEGG","CELL_ADHESION_MOLECULES_(CAMS)","4514","http://www.kegg.jp/kegg-bin/show_pathway?mmu04514+mmu:104099+mmu:11658+mmu:12477+mmu:12504+mmu:12524+mmu:12550+mmu:12558+mmu:12562+mmu:12737+mmu:12738+mmu:12805+mmu:13003+mmu:15529+mmu:16403+mmu:16410+mmu:16728+mmu:17136+mmu:17528+mmu:17967+mmu:18007+mmu:18189+mmu:18190+mmu:18191+mmu:18260+mmu:18417+mmu:18613+mmu:192167+mmu:19268+mmu:19294+mmu:20969+mmu:20971+mmu:21367+mmu:216856+mmu:241226+mmu:242653+mmu:269116+mmu:320840+mmu:320910+mmu:53321+mmu:54725+mmu:58235+mmu:66797+mmu:68481+mmu:69524+mmu:94332","149","45","43","0.435"
"KEGG","BASAL_CELL_CARCINOMA","5217","http://www.kegg.jp/kegg-bin/show_pathway?mmu05217+mmu:11789+mmu:12005+mmu:12006+mmu:12156+mmu:12387+mmu:13542+mmu:13543+mmu:13544+mmu:14362+mmu:14365+mmu:14366+mmu:14367+mmu:14368+mmu:14369+mmu:14633+mmu:14634+mmu:15245+mmu:16842+mmu:19206+mmu:20423+mmu:21416+mmu:216795+mmu:22408+mmu:22410+mmu:22411+mmu:22412+mmu:22414+mmu:22416+mmu:22418+mmu:22421+mmu:22422+mmu:24069+mmu:56637","55","33","43","0.431"
"KEGG","HUNTINGTON'S_DISEASE","5016","http://www.kegg.jp/kegg-bin/show_pathway?mmu05016+mmu:108071+mmu:11772+mmu:11773+mmu:11783+mmu:11949+mmu:12064+mmu:12757+mmu:12858+mmu:12912+mmu:14682+mmu:14812+mmu:14816+mmu:15114+mmu:16438+mmu:170770+mmu:18181+mmu:18795+mmu:19016+mmu:19017+mmu:20466+mmu:20683+mmu:208647+mmu:21374+mmu:215114+mmu:21780+mmu:217864+mmu:21817+mmu:22333+mmu:22334+mmu:231991+mmu:232910+mmu:237336+mmu:26427+mmu:328572+mmu:54152+mmu:66052+mmu:67264+mmu:67300+mmu:68375+mmu:71770+mmu:72504+mmu:74325+mmu:78284","189","43","51","0.424"
"BIOCARTA","BIOCARTA_MPR_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_MPR_PATHWAY","34","17","33","0.415"
"BIOCARTA","BIOCARTA_WNT_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_WNT_PATHWAY","26","16","36","0.413"
"KEGG","P53_SIGNALING_PATHWAY","4115","http://www.kegg.jp/kegg-bin/show_pathway?mmu04115+mmu:11783+mmu:12444+mmu:12445+mmu:12447+mmu:12448+mmu:12450+mmu:12452+mmu:12571+mmu:12649+mmu:13197+mmu:13663+mmu:140742+mmu:16000+mmu:16009+mmu:170770+mmu:18787+mmu:19211+mmu:20437+mmu:20438+mmu:21825+mmu:22401+mmu:26374+mmu:382985+mmu:58801+mmu:64058+mmu:66940+mmu:67874+mmu:68098+mmu:75747","69","29","44","0.413"
"KEGG","SPLICEOSOME","3040","http://www.kegg.jp/kegg-bin/show_pathway?mmu03040+mmu:108014+mmu:110809+mmu:13204+mmu:14105+mmu:15381+mmu:15382+mmu:15387+mmu:15512+mmu:193116+mmu:19655+mmu:20382+mmu:20462+mmu:20637+mmu:20638+mmu:20641+mmu:225027+mmu:229279+mmu:23983+mmu:28000+mmu:28035+mmu:331401+mmu:433702+mmu:51810+mmu:53817+mmu:54614+mmu:56070+mmu:57317+mmu:60365+mmu:66354+mmu:66373+mmu:66492+mmu:66810+mmu:66877+mmu:66921+mmu:67039+mmu:67958+mmu:67996+mmu:71702+mmu:71713+mmu:76479+mmu:76936+mmu:76938+mmu:81898","126","43","42","0.412"
"BIOCARTA","BIOCARTA_IL2RB_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_IL2RB_PATHWAY","38","15","36","0.411"
"BIOCARTA","BIOCARTA_VEGF_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_VEGF_PATHWAY","29","17","35","0.403"
"KEGG","THYROID_CANCER","5216","http://www.kegg.jp/kegg-bin/show_pathway?mmu05216+mmu:108989+mmu:109880+mmu:12387+mmu:12550+mmu:15461+mmu:16653+mmu:16842+mmu:18176+mmu:19016+mmu:19713+mmu:20182+mmu:21416+mmu:26395+mmu:26413+mmu:27057+mmu:59069+mmu:76551","30","17","32","0.403"
"BIOCARTA","BIOCARTA_CARM_ER_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_CARM_ER_PATHWAY","35","16","33","0.393"
"BIOCARTA","BIOCARTA_FMLP_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_FMLP_PATHWAY","37","24","36","0.393"
"KEGG","PURINE_METABOLISM","230","http://www.kegg.jp/kegg-bin/show_pathway?mmu00230+mmu:110639+mmu:11512+mmu:11534+mmu:11566+mmu:11637+mmu:11717+mmu:12499+mmu:14544+mmu:15452+mmu:171567+mmu:18574+mmu:18575+mmu:18577+mmu:18578+mmu:18582+mmu:18583+mmu:19139+mmu:20019+mmu:20133+mmu:210044+mmu:218461+mmu:224129+mmu:229363+mmu:229589+mmu:229949+mmu:238871+mmu:23917+mmu:23984+mmu:242202+mmu:245650+mmu:29863+mmu:382985+mmu:432530+mmu:54195+mmu:66979+mmu:67005+mmu:67967+mmu:70408","165","38","44","0.383"
"BIOCARTA","BIOCARTA_MYOSIN_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_MYOSIN_PATHWAY","31","14","35","0.381"
"BIOCARTA","BIOCARTA_GSK3_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_GSK3_PATHWAY","27","17","34","0.375"
"BIOCARTA","BIOCARTA_HDAC_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_HDAC_PATHWAY","30","19","36","0.367"
"BIOCARTA","BIOCARTA_INTEGRIN_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_INTEGRIN_PATHWAY","38","19","34","0.361"
"KEGG","LYSINE_DEGRADATION","310","http://www.kegg.jp/kegg-bin/show_pathway?mmu00310+mmu:110147+mmu:11671+mmu:170442+mmu:18193+mmu:18822+mmu:192195+mmu:208266+mmu:20937+mmu:225888+mmu:234135+mmu:234407+mmu:269132+mmu:67956+mmu:72535+mmu:73251+mmu:84505","43","16","36","0.358"
"KEGG","ALZHEIMER'S_DISEASE","5010","http://www.kegg.jp/kegg-bin/show_pathway?mmu05010+mmu:11487+mmu:11783+mmu:11820+mmu:11938+mmu:11949+mmu:12288+mmu:12289+mmu:12313+mmu:12314+mmu:12315+mmu:12334+mmu:12569+mmu:12858+mmu:13666+mmu:14682+mmu:14812+mmu:15925+mmu:16438+mmu:16440+mmu:16971+mmu:17380+mmu:17762+mmu:18125+mmu:18795+mmu:19055+mmu:19056+mmu:19057+mmu:19058+mmu:19164+mmu:20617+mmu:21926+mmu:226548+mmu:226641+mmu:23821+mmu:26413+mmu:56398+mmu:56637+mmu:66052+mmu:67264+mmu:68318+mmu:68375+mmu:78943","179","42","42","0.353"
"KEGG","RIG-I-LIKE_RECEPTOR_SIGNALING_PATHWAY","4622","http://www.kegg.jp/kegg-bin/show_pathway?mmu04622+mmu:110957+mmu:11793+mmu:12675+mmu:13205+mmu:18033+mmu:18035+mmu:19697+mmu:19766+mmu:21926+mmu:22031+mmu:22034+mmu:228607+mmu:23988+mmu:26401+mmu:26409+mmu:26414+mmu:26416+mmu:26420+mmu:26900+mmu:27215+mmu:54644+mmu:56480+mmu:67664+mmu:73174+mmu:74256","69","25","38","0.353"
"BIOCARTA","BIOCARTA_HIVNEF_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_HIVNEF_PATHWAY","58","27","33","0.347"
"KEGG","PROTEIN_DIGESTION_AND_ABSORPTION","4974","http://www.kegg.jp/kegg-bin/show_pathway?mmu04974+mmu:110891+mmu:11928+mmu:11931+mmu:11932+mmu:11933+mmu:12814+mmu:12816+mmu:12819+mmu:12824+mmu:12826+mmu:12829+mmu:12831+mmu:12832+mmu:12842+mmu:12843+mmu:13482+mmu:13717+mmu:17380+mmu:20510+mmu:20540+mmu:20541+mmu:67760+mmu:67821","75","23","43","0.343"
"KEGG","AMYOTROPHIC_LATERAL_SCLEROSIS_(ALS)","5014","http://www.kegg.jp/kegg-bin/show_pathway?mmu05014+mmu:11783+mmu:12043+mmu:12048+mmu:14799+mmu:14800+mmu:14812+mmu:18039+mmu:18040+mmu:18125+mmu:19055+mmu:19056+mmu:19057+mmu:19058+mmu:19353+mmu:21926+mmu:21938+mmu:26397+mmu:26399+mmu:26416+mmu:271457+mmu:56398+mmu:641376+mmu:67819+mmu:74018","56","24","37","0.341"
"KEGG","LYSOSOME","4142","http://www.kegg.jp/kegg-bin/show_pathway?mmu04142+mmu:106039+mmu:108011+mmu:108012+mmu:108664+mmu:11305+mmu:11432+mmu:11765+mmu:11769+mmu:11774+mmu:11776+mmu:11777+mmu:11972+mmu:12751+mmu:12757+mmu:14420+mmu:14667+mmu:15931+mmu:16004+mmu:16784+mmu:16889+mmu:17113+mmu:17775+mmu:18145+mmu:18174+mmu:19025+mmu:19156+mmu:192654+mmu:20661+mmu:239739+mmu:252903+mmu:260302+mmu:27029+mmu:432486+mmu:53599+mmu:55946+mmu:56325+mmu:64933+mmu:67300+mmu:67963+mmu:74105+mmu:74325+mmu:75612","121","42","38","0.341"
"KEGG","CARBOHYDRATE_DIGESTION_AND_ABSORPTION","4973","http://www.kegg.jp/kegg-bin/show_pathway?mmu04973+mmu:11928+mmu:11931+mmu:11932+mmu:11933+mmu:12289+mmu:14377+mmu:15277+mmu:18707+mmu:18708+mmu:18710+mmu:18751+mmu:23797+mmu:67821+mmu:74769","39","14","38","0.339"
"KEGG","LEISHMANIASIS","5140","http://www.kegg.jp/kegg-bin/show_pathway?mmu05140+mmu:13712+mmu:14281+mmu:15978+mmu:16153+mmu:16175+mmu:16179+mmu:16452+mmu:16476+mmu:17357+mmu:18033+mmu:18035+mmu:18751+mmu:19225+mmu:19697+mmu:21808+mmu:21809+mmu:21898+mmu:21926+mmu:22034+mmu:26409+mmu:26413+mmu:26416+mmu:68652","65","23","38","0.331"
"BIOCARTA","BIOCARTA_TNFR1_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_TNFR1_PATHWAY","29","15","32","0.327"
"KEGG","PRION_DISEASES","5020","http://www.kegg.jp/kegg-bin/show_pathway?mmu05020+mmu:13653+mmu:13712+mmu:14360+mmu:14828+mmu:15139+mmu:16175+mmu:17967+mmu:18128+mmu:18749+mmu:19122+mmu:226519+mmu:26395+mmu:26413","35","13","27","0.319"
"KEGG","GLYCEROPHOSPHOLIPID_METABOLISM","564","http://www.kegg.jp/kegg-bin/show_pathway?mmu00564+mmu:104418+mmu:110197+mmu:110911+mmu:12660+mmu:13139+mmu:14555+mmu:14732+mmu:14792+mmu:18805+mmu:192654+mmu:210992+mmu:217480+mmu:218121+mmu:225010+mmu:236899+mmu:26394+mmu:28042+mmu:320127+mmu:380921+mmu:55979+mmu:56077+mmu:66586+mmu:67216+mmu:67916+mmu:74596+mmu:75320+mmu:99712","79","27","36","0.307"
"BIOCARTA","BIOCARTA_RHO_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_RHO_PATHWAY","32","18","27","0.305"
"BIOCARTA","BIOCARTA_IL1R_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_IL1R_PATHWAY","33","18","27","0.302"
"BIOCARTA","BIOCARTA_RACCYCD_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_RACCYCD_PATHWAY","26","15","29","0.300"
"KEGG","PHAGOSOME","4145","http://www.kegg.jp/kegg-bin/show_pathway?mmu04145+mmu:100226+mmu:108664+mmu:11465+mmu:11964+mmu:11966+mmu:11972+mmu:12317+mmu:12330+mmu:13058+mmu:13426+mmu:13427+mmu:16402+mmu:16410+mmu:16784+mmu:17113+mmu:17534+mmu:18125+mmu:18711+mmu:19344+mmu:19345+mmu:19353+mmu:216238+mmu:21825+mmu:21898+mmu:22042+mmu:234663+mmu:271457+mmu:57743+mmu:74915","174","29","37","0.297"
"BIOCARTA","BIOCARTA_TOLL_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_TOLL_PATHWAY","37","18","31","0.294"
"BIOCARTA","BIOCARTA_NO1_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_NO1_PATHWAY","31","14","30","0.291"
"KEGG","ANTIGEN_PROCESSING_AND_PRESENTATION","4612","http://www.kegg.jp/kegg-bin/show_pathway?mmu04612+mmu:12317+mmu:12330+mmu:12504+mmu:12912+mmu:14827+mmu:14828+mmu:15512+mmu:15525+mmu:15978+mmu:18044+mmu:18045+mmu:18046+mmu:19192+mmu:19727+mmu:21926+mmu:53970","78","16","36","0.289"
"KEGG","NOD-LIKE_RECEPTOR_SIGNALING_PATHWAY","4621","http://www.kegg.jp/kegg-bin/show_pathway?mmu04621+mmu:11798+mmu:12675+mmu:18033+mmu:18035+mmu:192656+mmu:19697+mmu:21926+mmu:21929+mmu:22027+mmu:22034+mmu:26409+mmu:26413+mmu:26414+mmu:26416+mmu:26420+mmu:59079+mmu:66724+mmu:68652","62","18","34","0.283"
"KEGG","GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE","534","http://www.kegg.jp/kegg-bin/show_pathway?mmu00534+mmu:14042+mmu:15476+mmu:15478+mmu:15531+mmu:17423+mmu:195646+mmu:217119+mmu:23908+mmu:280645+mmu:319415+mmu:50786+mmu:54616+mmu:54710+mmu:72727+mmu:76898+mmu:93683","26","16","19","0.275"
"BIOCARTA","BIOCARTA_FAS_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_FAS_PATHWAY","30","13","26","0.270"
"BIOCARTA","BIOCARTA_MCALPAIN_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_MCALPAIN_PATHWAY","25","11","30","0.269"
"BIOCARTA","BIOCARTA_STRESS_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_STRESS_PATHWAY","25","14","28","0.269"
"KEGG","SPHINGOLIPID_METABOLISM","600","http://www.kegg.jp/kegg-bin/show_pathway?mmu00600+mmu:14420+mmu:20397+mmu:208449+mmu:22234+mmu:22239+mmu:230379+mmu:433323+mmu:56386+mmu:56632+mmu:58994+mmu:66190+mmu:67916+mmu:81535","41","13","27","0.269"
"KEGG","ETHER_LIPID_METABOLISM","565","http://www.kegg.jp/kegg-bin/show_pathway?mmu00565+mmu:100163+mmu:18472+mmu:18475+mmu:18606+mmu:18805+mmu:210992+mmu:228061+mmu:28042+mmu:320981+mmu:67916+mmu:99712","35","11","33","0.266"
"KEGG","SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","4130","http://www.kegg.jp/kegg-bin/show_pathway?mmu04130+mmu:20614+mmu:20907+mmu:20908+mmu:20909+mmu:22317+mmu:22318+mmu:53330+mmu:53334+mmu:53611+mmu:53620+mmu:55943+mmu:56216+mmu:56389+mmu:56418+mmu:56494+mmu:58244+mmu:67727","35","17","27","0.264"
"BIOCARTA","BIOCARTA_G1_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_G1_PATHWAY","28","11","29","0.258"
"KEGG","VIRAL_MYOCARDITIS","5416","http://www.kegg.jp/kegg-bin/show_pathway?mmu05416+mmu:11352+mmu:11465+mmu:12389+mmu:12524+mmu:13052+mmu:13138+mmu:13405+mmu:13690+mmu:14360+mmu:17886+mmu:19353+mmu:208643+mmu:24051+mmu:24052+mmu:77579","89","15","33","0.255"
"BIOCARTA","BIOCARTA_INFLAM_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_INFLAM_PATHWAY","29","12","23","0.245"
"KEGG","HEMATOPOIETIC_CELL_LINEAGE","4640","http://www.kegg.jp/kegg-bin/show_pathway?mmu04640+mmu:12504+mmu:12977+mmu:12978+mmu:16175+mmu:16184+mmu:16187+mmu:16196+mmu:16400+mmu:16402+mmu:16403+mmu:16590+mmu:17311+mmu:17380+mmu:21832+mmu:21926+mmu:22042","83","16","30","0.245"
"KEGG","GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","601","http://www.kegg.jp/kegg-bin/show_pathway?mmu00601+mmu:108105+mmu:108902+mmu:14348+mmu:14538+mmu:14595+mmu:20441+mmu:20443+mmu:20449+mmu:26877+mmu:53418+mmu:53625+mmu:54613+mmu:56375","26","13","25","0.234"
"KEGG","CYSTEINE_AND_METHIONINE_METABOLISM","270","http://www.kegg.jp/kegg-bin/show_pathway?mmu00270+mmu:108645+mmu:13433+mmu:13435+mmu:13436+mmu:16828+mmu:16832+mmu:20603+mmu:229709+mmu:232087+mmu:74340","38","10","29","0.232"
"KEGG","GLYCEROLIPID_METABOLISM","561","http://www.kegg.jp/kegg-bin/show_pathway?mmu00561+mmu:104418+mmu:110197+mmu:11671+mmu:13139+mmu:14732+mmu:16891+mmu:217480+mmu:218121+mmu:225010+mmu:235582+mmu:320127+mmu:380921+mmu:55979+mmu:56077+mmu:67216+mmu:67916+mmu:72535","50","17","28","0.230"
