"CATEGORY","TERM","TERM_ID","URL","TOTAL_GENES_OF_THE_TERM","UNION_TARGETS_IN_THE_TERM","MIRS_IN_THE_TERM","SCORE"
"KEGG","PROTEIN_DIGESTION_AND_ABSORPTION","4974","http://www.kegg.jp/kegg-bin/show_pathway?mmu04974+mmu:110891+mmu:11931+mmu:11933+mmu:12814+mmu:12816+mmu:12818+mmu:12819+mmu:12824+mmu:12826+mmu:12827+mmu:12831+mmu:12832+mmu:12841+mmu:12843+mmu:13482+mmu:16529+mmu:20510+mmu:20541+mmu:215335+mmu:67760+mmu:67821+mmu:72472+mmu:98660","75","23","13","0.574"
"KEGG","ALZHEIMER'S_DISEASE","5010","http://www.kegg.jp/kegg-bin/show_pathway?mmu05010+mmu:11487+mmu:11783+mmu:11820+mmu:11938+mmu:12288+mmu:12289+mmu:12313+mmu:12367+mmu:12369+mmu:12569+mmu:12858+mmu:14102+mmu:14682+mmu:15925+mmu:16438+mmu:16971+mmu:17762+mmu:17992+mmu:17993+mmu:18795+mmu:19055+mmu:19056+mmu:19058+mmu:21926+mmu:23821+mmu:56175+mmu:56398+mmu:56637+mmu:66052+mmu:66694+mmu:67942","179","31","16","0.564"
"KEGG","AMYOTROPHIC_LATERAL_SCLEROSIS_(ALS)","5014","http://www.kegg.jp/kegg-bin/show_pathway?mmu05014+mmu:11783+mmu:12043+mmu:12048+mmu:12367+mmu:14800+mmu:18039+mmu:18040+mmu:19055+mmu:19056+mmu:19058+mmu:19353+mmu:20511+mmu:21926+mmu:21938+mmu:26408+mmu:26416+mmu:29857+mmu:56398+mmu:641376+mmu:74018","56","20","12","0.564"
"KEGG","PANCREATIC_SECRETION","4972","http://www.kegg.jp/kegg-bin/show_pathway?mmu04972+mmu:109905+mmu:11512+mmu:11848+mmu:11931+mmu:11933+mmu:11938+mmu:11941+mmu:12349+mmu:12424+mmu:14682+mmu:16438+mmu:16531+mmu:17274+mmu:18751+mmu:18795+mmu:19353+mmu:20191+mmu:20496+mmu:20544+mmu:210044+mmu:215449+mmu:237625+mmu:381290+mmu:432530+mmu:53869+mmu:54403+mmu:67821+mmu:67972+mmu:98660","105","29","13","0.562"
"KEGG","GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","601","http://www.kegg.jp/kegg-bin/show_pathway?mmu00601+mmu:108105+mmu:108902+mmu:14343+mmu:14345+mmu:14348+mmu:14538+mmu:14595+mmu:20449+mmu:26877+mmu:26878+mmu:53418+mmu:53625+mmu:54613+mmu:56375","26","14","12","0.561"
"KEGG","N-GLYCAN_BIOSYNTHESIS","510","http://www.kegg.jp/kegg-bin/show_pathway?mmu00510+mmu:102580+mmu:14595+mmu:16430+mmu:17155+mmu:17156+mmu:17158+mmu:17309+mmu:20014+mmu:20440+mmu:217664+mmu:227619+mmu:269181+mmu:53418+mmu:57170+mmu:57377+mmu:68292+mmu:80286","50","17","15","0.558"
"KEGG","GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE","534","http://www.kegg.jp/kegg-bin/show_pathway?mmu00534+mmu:14042+mmu:15476+mmu:15531+mmu:17423+mmu:195646+mmu:23908+mmu:280645+mmu:50786+mmu:54616+mmu:54710+mmu:56219+mmu:58193+mmu:72727+mmu:76898+mmu:93683","26","15","11","0.550"
"BIOCARTA","BIOCARTA_GH_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_GH_PATHWAY","28","14","12","0.533"
"BIOCARTA","BIOCARTA_BCR_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_BCR_PATHWAY","35","14","11","0.525"
"KEGG","CELL_ADHESION_MOLECULES_(CAMS)","4514","http://www.kegg.jp/kegg-bin/show_pathway?mmu04514+mmu:104099+mmu:12524+mmu:12558+mmu:12561+mmu:12562+mmu:12738+mmu:13003+mmu:15529+mmu:16403+mmu:16728+mmu:17528+mmu:17967+mmu:18007+mmu:18189+mmu:18191+mmu:18260+mmu:18417+mmu:18613+mmu:192167+mmu:19268+mmu:20969+mmu:20970+mmu:216856+mmu:225825+mmu:241226+mmu:320840+mmu:320910+mmu:50723+mmu:53321+mmu:54725+mmu:58235+mmu:66797+mmu:94332","149","33","14","0.521"
"KEGG","HUNTINGTON'S_DISEASE","5016","http://www.kegg.jp/kegg-bin/show_pathway?mmu05016+mmu:108071+mmu:11740+mmu:11771+mmu:11783+mmu:12064+mmu:12367+mmu:12858+mmu:12912+mmu:13191+mmu:14682+mmu:15114+mmu:15182+mmu:16438+mmu:170770+mmu:17992+mmu:17993+mmu:18181+mmu:18795+mmu:19017+mmu:20683+mmu:208647+mmu:21374+mmu:215114+mmu:217864+mmu:22333+mmu:231991+mmu:237336+mmu:26427+mmu:328572+mmu:54152+mmu:66052+mmu:66694+mmu:67942+mmu:71770+mmu:72504","189","35","15","0.513"
"KEGG","VIRAL_MYOCARDITIS","5416","http://www.kegg.jp/kegg-bin/show_pathway?mmu05416+mmu:11350+mmu:11352+mmu:11465+mmu:12367+mmu:12443+mmu:12524+mmu:13052+mmu:13138+mmu:13405+mmu:13690+mmu:14360+mmu:170758+mmu:17879+mmu:17880+mmu:17882+mmu:17884+mmu:19353+mmu:208643+mmu:24051+mmu:77579","89","20","15","0.511"
"KEGG","TOLL-LIKE_RECEPTOR_SIGNALING_PATHWAY","4620","http://www.kegg.jp/kegg-bin/show_pathway?mmu04620+mmu:12524+mmu:12675+mmu:15976+mmu:16193+mmu:16476+mmu:16803+mmu:18707+mmu:18708+mmu:18709+mmu:18710+mmu:19353+mmu:21926+mmu:22031+mmu:22034+mmu:23797+mmu:26395+mmu:26398+mmu:26409+mmu:26410+mmu:26414+mmu:26416+mmu:29857+mmu:56480+mmu:56489+mmu:68652+mmu:74769","101","26","16","0.509"
"BIOCARTA","BIOCARTA_EDG1_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_EDG1_PATHWAY","27","14","11","0.503"
"KEGG","SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","4130","http://www.kegg.jp/kegg-bin/show_pathway?mmu04130+mmu:12068+mmu:13852+mmu:20614+mmu:20619+mmu:20907+mmu:20908+mmu:22317+mmu:22318+mmu:22319+mmu:53330+mmu:53611+mmu:53612+mmu:53620+mmu:55943+mmu:56389+mmu:56494+mmu:67727","35","17","12","0.501"
"KEGG","RIG-I-LIKE_RECEPTOR_SIGNALING_PATHWAY","4622","http://www.kegg.jp/kegg-bin/show_pathway?mmu04622+mmu:11793+mmu:12675+mmu:13205+mmu:18036+mmu:21353+mmu:217069+mmu:21926+mmu:22031+mmu:22034+mmu:23988+mmu:26401+mmu:26409+mmu:26414+mmu:26416+mmu:26900+mmu:29857+mmu:56480+mmu:56489+mmu:66641+mmu:73174","69","20","15","0.497"
"KEGG","PURINE_METABOLISM","230","http://www.kegg.jp/kegg-bin/show_pathway?mmu00230+mmu:110639+mmu:11512+mmu:11534+mmu:11566+mmu:11636+mmu:12495+mmu:12499+mmu:14544+mmu:18573+mmu:18578+mmu:18583+mmu:20135+mmu:207728+mmu:210044+mmu:218461+mmu:23917+mmu:23959+mmu:242202+mmu:29863+mmu:382985+mmu:432530+mmu:54369+mmu:67065+mmu:67464+mmu:67486+mmu:72157","165","26","13","0.496"
"KEGG","NOD-LIKE_RECEPTOR_SIGNALING_PATHWAY","4621","http://www.kegg.jp/kegg-bin/show_pathway?mmu04621+mmu:11798+mmu:12675+mmu:16193+mmu:18036+mmu:192656+mmu:20306+mmu:21926+mmu:21929+mmu:22027+mmu:22034+mmu:26409+mmu:26414+mmu:26416+mmu:29857+mmu:59079+mmu:66724+mmu:67955+mmu:68652","62","18","14","0.494"
"KEGG","NOTCH_SIGNALING_PATHWAY","4330","http://www.kegg.jp/kegg-bin/show_pathway?mmu04330+mmu:103806+mmu:13017+mmu:13388+mmu:13543+mmu:15182+mmu:16449+mmu:16848+mmu:18223+mmu:18519+mmu:19664+mmu:20602+mmu:207521+mmu:328572+mmu:54485+mmu:66354+mmu:74198","49","16","12","0.483"
"KEGG","RNA_DEGRADATION","3018","http://www.kegg.jp/kegg-bin/show_pathway?mmu03018+mmu:104625+mmu:13209+mmu:15526+mmu:18789+mmu:18983+mmu:216578+mmu:225929+mmu:24128+mmu:319885+mmu:353190+mmu:53621+mmu:58184+mmu:69125+mmu:70640+mmu:72068+mmu:74108+mmu:75901","58","17","12","0.483"
"KEGG","VASOPRESSIN-REGULATED_WATER_REABSORPTION","4962","http://www.kegg.jp/kegg-bin/show_pathway?mmu04962+mmu:11512+mmu:11829+mmu:12912+mmu:13191+mmu:18195+mmu:18749+mmu:192662+mmu:19326+mmu:208647+mmu:22318+mmu:231991+mmu:234663+mmu:235661+mmu:26427+mmu:53869+mmu:68097","43","16","11","0.483"
"KEGG","SALIVARY_SECRETION","4970","http://www.kegg.jp/kegg-bin/show_pathway?mmu04970+mmu:11512+mmu:11550+mmu:11555+mmu:11556+mmu:11931+mmu:11933+mmu:11941+mmu:12313+mmu:14682+mmu:16438+mmu:16531+mmu:18749+mmu:18751+mmu:18795+mmu:20496+mmu:20544+mmu:210044+mmu:22318+mmu:381290+mmu:432530+mmu:67821+mmu:67972+mmu:98660","77","23","13","0.465"
"BIOCARTA","BIOCARTA_BIOPEPTIDES_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_BIOPEPTIDES_PATHWAY","43","19","11","0.463"
"KEGG","CARBOHYDRATE_DIGESTION_AND_ABSORPTION","4973","http://www.kegg.jp/kegg-bin/show_pathway?mmu04973+mmu:11931+mmu:11933+mmu:12289+mmu:14377+mmu:15277+mmu:18707+mmu:18708+mmu:18709+mmu:18710+mmu:18751+mmu:23797+mmu:67821+mmu:74769+mmu:98660","39","14","13","0.462"
"KEGG","O-GLYCAN_BIOSYNTHESIS","512","http://www.kegg.jp/kegg-bin/show_pathway?mmu00512+mmu:108148+mmu:108150+mmu:14423+mmu:14425+mmu:14537+mmu:20444+mmu:230145+mmu:241391+mmu:271786+mmu:56336+mmu:71685+mmu:94192","28","12","10","0.460"
"KEGG","RNA_TRANSPORT","3013","http://www.kegg.jp/kegg-bin/show_pathway?mmu03013+mmu:103573+mmu:107939+mmu:114615+mmu:13665+mmu:13669+mmu:13682+mmu:13684+mmu:13685+mmu:13690+mmu:16211+mmu:18141+mmu:18458+mmu:18949+mmu:192160+mmu:20610+mmu:208643+mmu:217869+mmu:218210+mmu:218693+mmu:22196+mmu:224045+mmu:226982+mmu:237082+mmu:26987+mmu:331401+mmu:54563+mmu:59015+mmu:75826+mmu:78655","150","29","13","0.449"
"BIOCARTA","BIOCARTA_IL2RB_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_IL2RB_PATHWAY","38","14","10","0.438"
"BIOCARTA","BIOCARTA_NO1_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_NO1_PATHWAY","31","12","11","0.437"
"BIOCARTA","BIOCARTA_RACCYCD_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_RACCYCD_PATHWAY","26","11","11","0.436"
"KEGG","THYROID_CANCER","5216","http://www.kegg.jp/kegg-bin/show_pathway?mmu05216+mmu:109880+mmu:12387+mmu:12443+mmu:16653+mmu:18176+mmu:19713+mmu:20183+mmu:21414+mmu:21416+mmu:26395+mmu:27057+mmu:59069+mmu:76551","30","13","11","0.428"
"KEGG","LYSOSOME","4142","http://www.kegg.jp/kegg-bin/show_pathway?mmu04142+mmu:108011+mmu:108012+mmu:11305+mmu:11432+mmu:11769+mmu:11777+mmu:11972+mmu:14667+mmu:16004+mmu:16783+mmu:16889+mmu:17113+mmu:18010+mmu:18145+mmu:192654+mmu:20661+mmu:260302+mmu:27426+mmu:432486+mmu:53599+mmu:54397+mmu:56325+mmu:58911+mmu:67464+mmu:74105+mmu:75612+mmu:83429","121","27","13","0.427"
"BIOCARTA","BIOCARTA_FMLP_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_FMLP_PATHWAY","37","12","12","0.416"
"KEGG","PHAGOSOME","4145","http://www.kegg.jp/kegg-bin/show_pathway?mmu04145+mmu:100226+mmu:108078+mmu:11465+mmu:11966+mmu:11972+mmu:11973+mmu:12330+mmu:16402+mmu:16416+mmu:16783+mmu:17113+mmu:18711+mmu:19353+mmu:216238+mmu:21825+mmu:22042+mmu:22319+mmu:234663+mmu:235661+mmu:57743","174","20","12","0.409"
"BIOCARTA","BIOCARTA_INTEGRIN_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_INTEGRIN_PATHWAY","38","16","10","0.400"
"KEGG","CARDIAC_MUSCLE_CONTRACTION","4260","http://www.kegg.jp/kegg-bin/show_pathway?mmu04260+mmu:11464+mmu:11931+mmu:11933+mmu:11938+mmu:12288+mmu:12289+mmu:12294+mmu:12296+mmu:12298+mmu:12858+mmu:20191+mmu:20541+mmu:20544+mmu:59069+mmu:66694+mmu:67821+mmu:98660","79","17","10","0.386"
"KEGG","CYSTEINE_AND_METHIONINE_METABOLISM","270","http://www.kegg.jp/kegg-bin/show_pathway?mmu00270+mmu:12583+mmu:13433+mmu:13435+mmu:14719+mmu:20603+mmu:229709+mmu:232087+mmu:74340","38","8","12","0.382"
"BIOCARTA","BIOCARTA_STRESS_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_STRESS_PATHWAY","25","9","11","0.380"
"KEGG","LYSINE_DEGRADATION","310","http://www.kegg.jp/kegg-bin/show_pathway?mmu00310+mmu:18193+mmu:192195+mmu:208266+mmu:20937+mmu:225888+mmu:232811+mmu:234135+mmu:26432+mmu:67956+mmu:73251+mmu:78920","43","11","11","0.378"
"KEGG","PRION_DISEASES","5020","http://www.kegg.jp/kegg-bin/show_pathway?mmu05020+mmu:13712+mmu:14360+mmu:14828+mmu:16175+mmu:16193+mmu:17967+mmu:18749+mmu:19122+mmu:226519+mmu:26395","35","10","11","0.368"
"BIOCARTA","BIOCARTA_IL1R_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_IL1R_PATHWAY","33","10","11","0.362"
"KEGG","SPHINGOLIPID_METABOLISM","600","http://www.kegg.jp/kegg-bin/show_pathway?mmu00600+mmu:18010+mmu:20397+mmu:208449+mmu:22234+mmu:22239+mmu:230379+mmu:56632+mmu:66190+mmu:67916+mmu:81535","41","10","12","0.362"
"KEGG","LEISHMANIASIS","5140","http://www.kegg.jp/kegg-bin/show_pathway?mmu05140+mmu:13712+mmu:16153+mmu:16175+mmu:16451+mmu:16452+mmu:16476+mmu:17357+mmu:18036+mmu:18751+mmu:19225+mmu:21809+mmu:21926+mmu:22034+mmu:26409+mmu:26416+mmu:29857+mmu:68652","65","17","12","0.359"
"KEGG","SPLICEOSOME","3040","http://www.kegg.jp/kegg-bin/show_pathway?mmu03040+mmu:110809+mmu:13204+mmu:14105+mmu:15382+mmu:15387+mmu:19655+mmu:20382+mmu:20383+mmu:20462+mmu:20630+mmu:225027+mmu:229279+mmu:331401+mmu:51810+mmu:56070+mmu:66354+mmu:66921+mmu:67039+mmu:67996+mmu:68816+mmu:71713+mmu:72047","126","22","10","0.357"
"KEGG","ANTIGEN_PROCESSING_AND_PRESENTATION","4612","http://www.kegg.jp/kegg-bin/show_pathway?mmu04612+mmu:12265+mmu:12330+mmu:12912+mmu:14827+mmu:14828+mmu:15525+mmu:170767+mmu:18044+mmu:18045+mmu:19192+mmu:19727+mmu:21926+mmu:53970","78","13","11","0.346"
"BIOCARTA","BIOCARTA_DEATH_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_DEATH_PATHWAY","33","7","8","0.340"
"KEGG","PARKINSON'S_DISEASE","5012","http://www.kegg.jp/kegg-bin/show_pathway?mmu05012+mmu:11740+mmu:11783+mmu:12367+mmu:12858+mmu:17992+mmu:17993+mmu:22195+mmu:22333+mmu:56228+mmu:56791+mmu:66052+mmu:66694+mmu:66725+mmu:67128+mmu:67847+mmu:67942","141","16","10","0.335"
"KEGG","BASAL_TRANSCRIPTION_FACTORS","3022","http://www.kegg.jp/kegg-bin/show_pathway?mmu03022+mmu:14884+mmu:14886+mmu:21374+mmu:226182+mmu:229906+mmu:237336+mmu:24075+mmu:407786+mmu:66464+mmu:68153+mmu:72504+mmu:74197+mmu:83602","36","13","10","0.330"
"KEGG","OXIDATIVE_PHOSPHORYLATION","190","http://www.kegg.jp/kegg-bin/show_pathway?mmu00190+mmu:11966+mmu:11972+mmu:11973+mmu:12858+mmu:17992+mmu:17993+mmu:66052+mmu:66694+mmu:67942","140","9","7","0.305"
"KEGG","MALARIA","5144","http://www.kegg.jp/kegg-bin/show_pathway?mmu05144+mmu:15234+mmu:15529+mmu:16153+mmu:16193+mmu:16971+mmu:17295+mmu:18613+mmu:20969+mmu:20970+mmu:21809+mmu:21825+mmu:21926","54","12","11","0.294"
"BIOCARTA","BIOCARTA_TOLL_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_TOLL_PATHWAY","37","8","11","0.291"
"KEGG","PYRIMIDINE_METABOLISM","240","http://www.kegg.jp/kegg-bin/show_pathway?mmu00240+mmu:110074+mmu:12495+mmu:12499+mmu:20135+mmu:22169+mmu:232223+mmu:23959+mmu:382985+mmu:50493+mmu:54369+mmu:56248+mmu:56749+mmu:67065+mmu:67464+mmu:67486","98","15","10","0.290"
"KEGG","BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","1040","http://www.kegg.jp/kegg-bin/show_pathway?mmu01040+mmu:170439+mmu:20249+mmu:20250+mmu:329065+mmu:54326+mmu:56473+mmu:68801","25","7","9","0.275"
"KEGG","GLYCEROPHOSPHOLIPID_METABOLISM","564","http://www.kegg.jp/kegg-bin/show_pathway?mmu00564+mmu:104418+mmu:12660+mmu:13139+mmu:18777+mmu:18805+mmu:192654+mmu:214253+mmu:217480+mmu:218121+mmu:225010+mmu:236899+mmu:237625+mmu:26394+mmu:28042+mmu:320127+mmu:56077+mmu:66826+mmu:67216+mmu:67916+mmu:74596+mmu:75320","79","21","9","0.271"
"KEGG","HEMATOPOIETIC_CELL_LINEAGE","4640","http://www.kegg.jp/kegg-bin/show_pathway?mmu04640+mmu:12505+mmu:12509+mmu:12977+mmu:16175+mmu:16193+mmu:16194+mmu:16197+mmu:16402+mmu:16403+mmu:16416+mmu:16790+mmu:17311+mmu:21926+mmu:22042","83","14","9","0.268"
"BIOCARTA","BIOCARTA_INFLAM_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_INFLAM_PATHWAY","29","8","7","0.261"
"KEGG","PPAR_SIGNALING_PATHWAY","3320","http://www.kegg.jp/kegg-bin/show_pathway?mmu03320+mmu:108078+mmu:17436+mmu:18607+mmu:20183+mmu:20249+mmu:20250+mmu:216739+mmu:26569+mmu:329065+mmu:50790+mmu:56473+mmu:74205","80","12","9","0.253"
"KEGG","GALACTOSE_METABOLISM","52","http://www.kegg.jp/kegg-bin/show_pathway?mmu00052+mmu:14377+mmu:14595+mmu:15277+mmu:16770+mmu:53418+mmu:72157+mmu:74246","27","7","8","0.238"
"BIOCARTA","BIOCARTA_MCALPAIN_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_MCALPAIN_PATHWAY","25","8","6","0.227"
"KEGG","REGULATION_OF_AUTOPHAGY","4140","http://www.kegg.jp/kegg-bin/show_pathway?mmu04140+mmu:105787+mmu:108079+mmu:11793+mmu:22241+mmu:235040+mmu:29869+mmu:56208+mmu:666468+mmu:71742","35","9","7","0.222"
"KEGG","PROTEIN_EXPORT","3060","http://www.kegg.jp/kegg-bin/show_pathway?mmu03060+mmu:140740+mmu:14828+mmu:56529+mmu:57743+mmu:66384+mmu:69276+mmu:76687","29","7","8","0.217"
"KEGG","ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","250","http://www.kegg.jp/kegg-bin/show_pathway?mmu00250+mmu:108682+mmu:11566+mmu:14417+mmu:14584+mmu:14660+mmu:14719+mmu:268860","32","7","7","0.214"
"KEGG","CITRATE_CYCLE_(TCA_CYCLE)","20","http://www.kegg.jp/kegg-bin/show_pathway?mmu00020+mmu:12974+mmu:15926+mmu:18563+mmu:235339+mmu:27402+mmu:66052+mmu:78920","32","7","7","0.202"
"KEGG","MATURITY_ONSET_DIABETES_OF_THE_YOUNG","4950","http://www.kegg.jp/kegg-bin/show_pathway?mmu04950+mmu:15242+mmu:18012+mmu:18088+mmu:21410+mmu:26424+mmu:30942","26","6","9","0.200"
"KEGG","TYPE_I_DIABETES_MELLITUS","4940","http://www.kegg.jp/kegg-bin/show_pathway?mmu04940+mmu:12524+mmu:14102+mmu:14103+mmu:14417+mmu:16175+mmu:21926","59","6","7","0.192"
"KEGG","PEROXISOME","4146","http://www.kegg.jp/kegg-bin/show_pathway?mmu04146+mmu:15112+mmu:15926+mmu:19305+mmu:216739+mmu:50790+mmu:74205","80","6","7","0.191"
"KEGG","ETHER_LIPID_METABOLISM","565","http://www.kegg.jp/kegg-bin/show_pathway?mmu00565+mmu:18472+mmu:18475+mmu:18805+mmu:237625+mmu:28042+mmu:67916","35","6","7","0.190"
"KEGG","CYTOSOLIC_DNA-SENSING_PATHWAY","4623","http://www.kegg.jp/kegg-bin/show_pathway?mmu04623+mmu:12675+mmu:16193+mmu:18036+mmu:56417+mmu:56480+mmu:56489+mmu:67065+mmu:67486+mmu:77125","55","9","8","0.186"
"KEGG","ABC_TRANSPORTERS","2010","http://www.kegg.jp/kegg-bin/show_pathway?mmu02010+mmu:11303+mmu:11305+mmu:11306+mmu:11307+mmu:239273+mmu:27405+mmu:27416+mmu:56325","45","8","7","0.185"
"KEGG","COMPLEMENT_AND_COAGULATION_CASCADES","4610","http://www.kegg.jp/kegg-bin/show_pathway?mmu04610+mmu:12269+mmu:12509+mmu:17174+mmu:18787+mmu:18792+mmu:74145","76","6","7","0.185"
"KEGG","GLYCOLYSIS_GLUCONEOGENESIS","10","http://www.kegg.jp/kegg-bin/show_pathway?mmu00010+mmu:14377+mmu:15277+mmu:235339+mmu:27402+mmu:56847+mmu:72157","60","6","7","0.180"
"KEGG","GLYCEROLIPID_METABOLISM","561","http://www.kegg.jp/kegg-bin/show_pathway?mmu00561+mmu:104418+mmu:13139+mmu:16891+mmu:217480+mmu:218121+mmu:225010+mmu:235582+mmu:23945+mmu:320127+mmu:56077+mmu:67216+mmu:67916","50","12","7","0.174"
"KEGG","GLUTATHIONE_METABOLISM","480","http://www.kegg.jp/kegg-bin/show_pathway?mmu00480+mmu:14629+mmu:15926+mmu:16790+mmu:20135+mmu:20603+mmu:207182+mmu:23887+mmu:382985+mmu:66073","54","9","7","0.171"
"KEGG","GRAFT-VERSUS-HOST_DISEASE","5332","http://www.kegg.jp/kegg-bin/show_pathway?mmu05332+mmu:12524+mmu:14102+mmu:14103+mmu:16175+mmu:16193+mmu:21926","54","6","5","0.164"
"KEGG","INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION","4672","http://www.kegg.jp/kegg-bin/show_pathway?mmu04672+mmu:11628+mmu:12524+mmu:16153+mmu:16193+mmu:20315+mmu:50723","44","6","7","0.154"
"KEGG","PRIMARY_IMMUNODEFICIENCY","5340","http://www.kegg.jp/kegg-bin/show_pathway?mmu05340+mmu:11628+mmu:12265+mmu:16197+mmu:170767+mmu:19727+mmu:53970","34","6","4","0.146"
"KEGG","FRUCTOSE_AND_MANNOSE_METABOLISM","51","http://www.kegg.jp/kegg-bin/show_pathway?mmu00051+mmu:15277+mmu:170768+mmu:18640+mmu:218138+mmu:219135+mmu:270198+mmu:77116","36","7","5","0.143"
"KEGG","AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM","520","http://www.kegg.jp/kegg-bin/show_pathway?mmu00520+mmu:14584+mmu:15277+mmu:218138+mmu:26384+mmu:54342+mmu:72157+mmu:74091+mmu:74246","47","8","6","0.132"
"KEGG","SYSTEMIC_LUPUS_ERYTHEMATOSUS","5322","http://www.kegg.jp/kegg-bin/show_pathway?mmu05322+mmu:109711+mmu:12524+mmu:15081+mmu:16153+mmu:21926+mmu:51788","150","6","5","0.128"
"KEGG","ARGININE_AND_PROLINE_METABOLISM","330","http://www.kegg.jp/kegg-bin/show_pathway?mmu00330+mmu:14660+mmu:14719+mmu:18451+mmu:18452+mmu:20603+mmu:217214+mmu:67092","53","7","5","0.125"
"KEGG","RETINOL_METABOLISM","830","http://www.kegg.jp/kegg-bin/show_pathway?mmu00830+mmu:19378+mmu:232174+mmu:98711","77","3","4","0.123"
"KEGG","COLLECTING_DUCT_ACID_SECRETION","4966","http://www.kegg.jp/kegg-bin/show_pathway?mmu04966+mmu:11966+mmu:11972+mmu:11973+mmu:12349+mmu:20533","27","5","4","0.113"
"KEGG","STARCH_AND_SUCROSE_METABOLISM","500","http://www.kegg.jp/kegg-bin/show_pathway?mmu00500+mmu:14377+mmu:15277+mmu:70974+mmu:72157+mmu:77559","44","5","5","0.109"
"KEGG","ARACHIDONIC_ACID_METABOLISM","590","http://www.kegg.jp/kegg-bin/show_pathway?mmu00590+mmu:19225+mmu:207182+mmu:237625+mmu:23887+mmu:64292","86","5","4","0.108"
"KEGG","PYRUVATE_METABOLISM","620","http://www.kegg.jp/kegg-bin/show_pathway?mmu00620+mmu:107476+mmu:17436+mmu:18563+mmu:235339+mmu:27402","43","5","5","0.105"
"KEGG","BUTANOATE_METABOLISM","650","http://www.kegg.jp/kegg-bin/show_pathway?mmu00650+mmu:14417+mmu:268860+mmu:272428","30","3","5","0.103"
"KEGG","ALLOGRAFT_REJECTION","5330","http://www.kegg.jp/kegg-bin/show_pathway?mmu05330+mmu:12524+mmu:14102+mmu:14103+mmu:16153+mmu:21926","52","5","3","0.102"
"KEGG","VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION","280","http://www.kegg.jp/kegg-bin/show_pathway?mmu00280+mmu:11992+mmu:12036+mmu:268860+mmu:66885","48","4","5","0.102"
"KEGG","GLYCOSYLPHOSPHATIDYLINOSITOL(GPI)-ANCHOR_BIOSYNTHESIS","563","http://www.kegg.jp/kegg-bin/show_pathway?mmu00563+mmu:110417+mmu:18700+mmu:276846","25","3","4","0.090"
"KEGG","NUCLEOTIDE_EXCISION_REPAIR","3420","http://www.kegg.jp/kegg-bin/show_pathway?mmu03420+mmu:14884+mmu:19359+mmu:319955+mmu:66671","43","4","4","0.090"
"KEGG","TASTE_TRANSDUCTION","4742","http://www.kegg.jp/kegg-bin/show_pathway?mmu04742+mmu:11512+mmu:16500+mmu:18573+mmu:18749+mmu:20276","60","5","4","0.089"
"KEGG","FATTY_ACID_METABOLISM","71","http://www.kegg.jp/kegg-bin/show_pathway?mmu00071+mmu:216739+mmu:50790+mmu:66885+mmu:74205","47","4","4","0.083"
"KEGG","NICOTINATE_AND_NICOTINAMIDE_METABOLISM","760","http://www.kegg.jp/kegg-bin/show_pathway?mmu00760+mmu:226518+mmu:23959+mmu:59027","26","3","4","0.082"
"KEGG","TYROSINE_METABOLISM","350","http://www.kegg.jp/kegg-bin/show_pathway?mmu00350+mmu:14719+mmu:56847","36","2","2","0.071"
"KEGG","METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450","980","http://www.kegg.jp/kegg-bin/show_pathway?mmu00980+mmu:13078+mmu:56847","75","2","2","0.069"
"BIOCARTA","BIOCARTA_NKT_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_NKT_PATHWAY","28","2","2","0.066"
